PS Name,Firm Capacity (MVA),Demand (MVA),PF,"Geo(Long,Lat)",GSP,DNO,RegID,RegName,Household no,NearestZone0,NearestZone1,No central heating,Gas central heating,Electric (including storage heaters) central heating,Oil central heating,"Solid fuel (for example wood, coal) central heating",Other central heating,Two or more types of central heating,District or communal heat networks only,Renewable energy only,Tank or bottled gas only,Two or more types of central heating (including renewable energy),Two or more types of central heating (not including renewable energy),Wood only
smithy green,7.5,7.02718017578125,,"-1.4743017019662135,53.57338703833013",WEST MELTON SECTION 3,NPG,E12000003,Yorkshire and The Humber,3463.9784371205797,E02001515,E02001518,21.67631332910576,2855.5626133459764,119.08600657586565,2.607869853197659,43.488249083931336,36.44404692301281,,32.207347033977015,12.167712047140123,21.92123221395419,16.607504758539775,334.59009732423345,2.1597156573305756
woolley,23.0,9.1964140625,,"-1.5309441382307318,53.59684833706729",WEST MELTON SECTION 3,NPG,E12000003,Yorkshire and The Humber,4533.280663718124,E02001513,E02001512,21.58691651565119,4014.809912068674,72.65271656692788,14.49470689772872,39.65829342965305,21.478939913997053,,1.8430938281321723,12.237613961108954,24.95905678342234,23.800042487712144,365.69111147813845,2.743734241584884
beeston royds 33/11kv,23.0,5.92848193359375,,"-1.5834831703262418,53.77622226791753",KIRKSTALL B,NPG,E12000003,Yorkshire and The Humber,2922.3860878940045,E02002419,E02002410,78.38346125043562,2212.5718485587317,269.8732971580109,1.4193544888879563,0.9373796084304284,47.03137333906532,,36.63742315883837,1.3244753523591906,6.7532885971140555,6.1728187029455635,241.49443161638686,0.0
gildersome,23.0,15.977625,,"-1.6352975298517192,53.75051431995841",KIRKSTALL B,NPG,E12000003,Yorkshire and The Humber,7876.011016075245,E02002425,E02002424,92.70627289805805,6903.154657322692,254.65630747130334,8.43659156042883,1.1939465070689985,37.50521714249644,,7.24117101022999,8.997295333650893,32.1130418254803,21.34068966518255,609.6237971307187,3.593206261248656
hedley chase,23.0,7.18,,"-1.5710563974558587,53.79550278887894",KIRKSTALL B,NPG,E12000003,Yorkshire and The Humber,3539.3094465178806,E02002392,E02002400,118.18668125395773,2097.829581906703,771.5735524424186,2.201892273183833,0.545320672091271,74.70607643045126,,30.50081744754363,20.03335506058377,22.000867016424042,14.877156763370966,268.78443597611295,2.7352560629047837
middleton town street,23.0,22.452794921875,,"-1.5453904001363752,53.751474580140275",KIRKSTALL B,NPG,E12000003,Yorkshire and The Humber,11067.881499682575,E02002430,E02002428,233.43591569993467,8690.791651337091,919.6570359557259,3.6337524606498466,8.99935186742647,135.065364124041,,20.61918878919588,3.390848169632417,65.69969739594762,35.557441417776154,954.2232160220777,1.805582147707161
morley,23.0,12.48375390625,,"-1.6047603689887968,53.743550682570294",KIRKSTALL B,NPG,E12000003,Yorkshire and The Humber,6153.742079163666,E02002433,E02002435,140.12229343485353,4966.85595906684,505.9568204062227,3.7462367255864795,1.8555860828340012,35.621163560586325,,18.756585925262183,4.3697665435130215,13.368445634473666,11.346565991162418,452.97984805889877,2.7922120009768934
tingley,24.0,14.18372265625,,"-1.5739025090015517,53.73181439594654",KIRKSTALL B,NPG,E12000003,Yorkshire and The Humber,6991.724733155335,E02002437,E02002431,115.94878872015832,5972.745331854283,326.66824289629085,7.034493940045811,4.645767654698201,37.497605252264094,,3.913352094443804,7.658304930160374,21.197743847415946,32.778473870762156,525.9327892913797,4.660510703043124
whitehall road 4/5,19.0,7.72705615234375,,"-1.553104449035668,53.794826089996434",KIRKSTALL B,NPG,E12000003,Yorkshire and The Humber,3808.9753250368167,E02006875,E02002392,176.59781564321213,1216.8285570794683,1743.093797571559,2.555634964641406,0.6329285921527233,57.98936168372881,,54.594150173026996,5.365798312041492,15.807624367473693,11.908435009776833,195.78944831817418,0.6349371508079448
endike lane,23.0,11.6140341796875,,"-0.389295601741142,53.77973737835118",CREYKE BECK,NPG,E12000003,Yorkshire and The Humber,5725.022407291019,E02002706,E02002654,71.22794200136825,4801.49469915772,171.1040916986898,30.73225440444657,6.874587610214517,68.55559620629886,,11.250684800975533,10.176030878318953,34.90509941938145,23.09716090021155,564.5862003559042,3.9408021011507377
first avenue,24.0,18.4168125,,"-0.3594816494810442,53.78145457462338",CREYKE BECK,NPG,E12000003,Yorkshire and The Humber,9078.384186072226,E02002656,E02002663,197.37400017684834,7476.699489012293,559.1607944746257,7.982985267272308,1.9770662462741653,89.70752594429823,,19.984528484682727,7.449349198897253,43.68050009228782,24.1787894830384,685.2683050778647,11.900042042009451
holme upon spalding moor,8.0,6.56,,"-0.795998317239187,53.80144514549848",CREYKE BECK,NPG,E12000003,Yorkshire and The Humber,3233.6866252308214,E02002701,E02002721,31.992450550497615,1465.2229352816191,147.29277222342657,875.8464564349563,64.95482400472524,11.980748761857472,,0.7117340115487037,88.54487338064226,197.33060370103584,39.24672030650358,365.09567487407156,42.910872152837435
norwood,23.0,13.7458173828125,,"-0.42483618050576466,53.85072790612022",CREYKE BECK,NPG,E12000003,Yorkshire and The Humber,6775.8636926320305,E02002700,E02002699,43.95789341656589,5907.569988375512,197.22275135414972,55.12441480436578,10.303481784470877,35.06331140543065,,9.720608868205462,24.263929547646033,30.68204098624321,19.385811405275277,535.6914199626085,7.235325460282642
southgate,8.0,5.46598876953125,,"-0.6612744696106002,53.86180507703376",CREYKE BECK,NPG,E12000003,Yorkshire and The Humber,2694.40469172181,E02002698,E02002707,15.259922658890318,1888.4204902925762,110.41740784357644,300.29915184425056,23.990997506791103,6.470515048884048,,0.8818369577171652,32.46009805319526,90.08710281133108,18.465799255479933,251.98447798965597,10.502020979954661
southwood road,23.0,15.4743486328125,,"-0.42556803330383075,53.77650670889573",CREYKE BECK,NPG,E12000003,Yorkshire and The Humber,7627.925946354364,E02002705,E02002708,39.71158416736102,6542.262606312431,289.82219911993144,118.83325728902662,13.688486610136732,38.2216761062359,,5.53462386175482,16.7623887214395,63.11538229650035,23.179172134115298,577.7635257784976,5.492770460915271
spark mill lane,23.0,15.293888671875,,"-0.4172537575558294,53.83692901082594",CREYKE BECK,NPG,E12000003,Yorkshire and The Humber,7538.970007013926,E02002702,E02002700,73.17624105231023,6189.057297113393,477.90081646655335,45.892945868821336,13.432365386680097,40.57195849598513,,9.051778586669554,17.51938149401879,35.73141291343929,31.104921027661092,653.6953607194029,5.182689286311229
airedale road,23.0,10.2584990234375,,"-1.8889153224822175,53.87014326155644",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,5056.824860828245,E02002190,E02002188,122.17295302496682,3994.746950575766,318.96226960858843,29.64843038648198,5.139911487586407,69.19674564041647,,7.422159527387374,6.224969525128839,37.382816083656,21.413579697041108,462.488331491148,5.8928259085426875
bingley 33/11kv,23.8,14.8384267578125,,"-1.8407859676828937,53.85312906586355",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,7314.454595458144,E02002197,E02002192,107.3778367139139,5922.8402426773055,558.1510179795368,65.470755990362,3.872116626046428,30.40851788608428,,27.398018457169744,10.030399788922674,30.686045337893084,22.76661309192752,554.7023909744672,3.8844045420288924
harden,8.0,4.25630126953125,,"-1.8677379442580104,53.83402651212511",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,2098.1012939384404,E02002204,E02002213,31.86116515335263,1798.8538825568512,48.06250444386412,22.778619218784065,1.3431793247171055,8.204202141477626,,2.1723343282346277,4.301798216726932,14.966854326902016,8.592368434105127,187.22423967029516,2.155906910280286
haworth 1,30.0,9.0760830078125,,"-1.9388434077517027,53.83834393335058",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,4473.964669489025,E02002205,E02002196,81.72967618323872,3672.2802481276353,87.82700077583243,72.51741202617946,15.298972446614446,15.090793924343778,,6.2754357490540995,8.77201937221916,69.64652762972045,13.140857362417584,495.8164109353174,7.340119582398925
nabwood,23.0,12.410326171875,,"-1.8118976589129874,53.83387119389894",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,6117.546609259789,E02002200,E02002212,98.82660750249173,5189.043890063854,238.21154366749928,6.9949935870480004,1.9798631000222302,99.33614917578578,,14.676053016096951,6.527401483201307,15.21471048524591,23.281724971808664,482.3956007436015,0.9930730348602808
south street,23.0,9.9322861328125,,"-1.9128470598453347,53.85811924112512",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,4896.021467323375,E02002193,E02002191,133.1118408330182,3719.152401965668,430.24462779324625,7.873864719272222,4.680099479483438,87.12005037250904,,17.871630487259797,3.67376149867164,12.73770831857798,6.604140796652953,455.68827980734153,5.477443390640691
blackburn meadows 33/11kv,24.0,14.28,,"-1.4062860589115307,53.41892430058529",WEST MELTON / THORPE MARSH,NPG,E12000003,Yorkshire and The Humber,7039.1836902890445,E02001628,E02001592,84.45041338665816,5834.541482747756,199.84265573742925,5.1900590741746155,14.139071155705937,113.28016758710758,,151.58201256109004,4.843120851661378,30.86787606476739,22.9748019318025,604.8059526076538,6.44724572694156
boc brinsworth,23.0,5.1369736328125,,"-1.3862951209135523,53.41118291536489",WEST MELTON / THORPE MARSH,NPG,E12000003,Yorkshire and The Humber,2532.2199589312754,E02001628,E02001602,30.394000378083305,2103.421596619548,63.409939640729476,2.2757892032732947,6.7634638423390605,42.09844023787027,,46.185210439838634,3.3978563979598824,11.261333128597036,15.27039933529228,223.08425452998614,1.8093139373132108
templeborough 33/11kv,23.0,12.316580078125,,"-1.3817767747907623,53.417766304785786",WEST MELTON / THORPE MARSH,NPG,E12000003,Yorkshire and The Humber,6071.335406587988,E02001593,E02001628,105.79282489751445,4497.003286731756,383.4357823252685,2.6074514555446764,11.623706370650824,149.88496686923727,,185.3801161355825,2.4331519802694186,50.86564104491181,15.79484809757103,617.3279922299437,2.5912429919910194
tinsley wire industries,24.0,5.20947216796875,,"-1.407356480901257,53.40794545355751",WEST MELTON / THORPE MARSH,NPG,E12000003,Yorkshire and The Humber,2567.9573893403594,E02001628,E02001624,39.96737442933064,2053.62588419376,105.2561121645345,0.9006324090483708,4.014911437146322,50.99282472454513,,54.71246397692541,1.260642182759122,14.56971047602239,11.750638665486118,233.59646149984982,0.8950338896411311
corringham road,23.0,14.0379013671875,,"-0.7577435996337535,53.4055446736661",KEADBY,NPG,E12000004,East Midlands,6902.575331361778,E02005497,E02005495,81.5751347781653,5690.6082973063585,376.31214461146004,79.96298699423156,13.657678972913116,54.02550910037581,,4.908593337034076,34.307000792175266,48.97925923251274,28.26633887215753,545.4979188483985,8.220612449391666
epworth,10.0,7.65558935546875,,"-0.8289718450726334,53.52866752211527",KEADBY,NPG,E12000003,Yorkshire and The Humber,3773.746479731516,E02002768,E02002771,11.08070248771764,2806.1309820762276,100.44459001478111,403.10080891096305,42.205378140859736,10.198381601121945,,1.312674712618068,45.8725436327013,67.98599864397616,44.59100690953825,316.41175660684354,12.376107235179365
harpswell,8.0,7.82,,"-0.6086161741443816,53.40116757270937",KEADBY,NPG,E12000004,East Midlands,3845.1715594340044,E02005496,E02002770,30.946186769157812,2342.985238937776,131.6768333058745,768.8253456836022,48.357408555083104,9.30785651257453,,1.4376619762558993,60.958267982010526,99.05140792685614,31.442852943816874,403.52261843550684,20.688458291203165
haxey,8.0,5.34,,"-0.8128912661957536,53.48544288349187",KEADBY,NPG,E12000003,Yorkshire and The Humber,2632.299783343382,E02002771,E02002768,7.729117712164585,1957.3593551726678,70.06307232189428,281.17473647497405,29.439499535224382,7.113672797913106,,0.9156294362070417,31.997455927235546,47.42224483337683,31.103546159622148,220.70655854517005,8.63270083689216
lea road,15.8,10.46,,"-0.7743376190706338,53.39082110109327",KEADBY,NPG,E12000004,East Midlands,5143.2857431815455,E02005495,E02005497,60.78372311220786,4240.218052034235,280.3998211468055,59.582470490547244,10.176686551637534,40.255791119235525,,3.6575186676684286,25.5630253340389,36.495701043291156,21.061973358344268,406.46447655568824,6.125388971718106
normanby,8.0,5.88997802734375,,"-0.45773237124693184,53.38124521691723",KEADBY,NPG,E12000004,East Midlands,2896.1606133546534,E02005499,E02005496,22.90841635352279,1650.7614879007035,91.14951047264248,671.136317943299,30.265036917599545,8.944851344266848,,0.9868523928868222,57.477338719923864,115.82038814465862,29.389992319285646,282.90224056965485,21.056878819420476
stow,6.5,5.3466729864895575,,"-0.694391730133417,53.32267989420995",KEADBY,NPG,E12000004,East Midlands,2629.0121362204245,E02005498,E02005500,14.229251917467574,1513.532421070341,103.89673783117195,525.7339277210742,17.959072015409124,7.835346563636163,,3.7459275994531565,24.569796336839378,190.9968033753682,32.98514777143283,255.7797234644393,6.434308567459043
balme street,24.0,14.7758759765625,,"-1.7489355307965837,53.79740881482084",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,7283.620811201152,E02006947,E02006948,309.3637686511004,3134.946581196592,2464.1042861144915,15.741559221140248,0.0,213.17906353134856,,142.74188131343888,7.344644117917972,37.44916904874563,15.892628041589031,478.2731122073287,0.0
gaisby lane,23.0,14.2413759765625,,"-1.7642344226419144,53.81982884474173",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,7020.144362849647,E02002203,E02002207,177.28409121249467,5503.939892637734,608.2295324840563,7.767964934185585,3.8476286149698002,107.43540822807711,,5.185666307287467,6.040585217826826,16.015989956602024,10.858863670691031,566.4306127338597,3.859838819805689
idle,23.0,14.7209140625,,"-1.7346377336521612,53.82577104012667",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,7256.527883396124,E02002208,E02002201,123.76271674600302,6094.296073987371,359.882922263825,0.0,4.395345658796543,58.29629263764307,,28.434506348798262,6.624454739225174,21.955074869708742,12.404642981586191,598.7380947283124,1.7637176035421982
killinghall road,7.5,0.6612109985351563,,"-1.7189713050378015,53.796767179713854",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,325.93737231991634,E02002224,E02002220,7.19264788082063,254.06323315197855,15.367019645413297,0.5801744952951321,0.19158136514830978,12.983513803666863,,1.6783326416107116,0.3007731977622396,0.9201567412246162,0.3003806780415957,33.61839228342576,0.06406311214425935
manchester road,23.0,8.889556640625,,"-1.754599985281473,53.789304374396",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,4382.0183556434295,E02002230,E02006948,168.58506156572705,2318.7937444963545,1156.7112286853405,1.7418664621280684,0.0,142.28753809861476,,29.65188780781531,4.876285411963456,21.548281435008764,9.739843372133176,339.24205213655233,0.0
moorside road,23.0,12.37250390625,,"-1.7221201495673009,53.81420219447345",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,6098.902500344011,E02002214,E02002208,136.20855411236803,5176.030327134942,253.70675921744856,0.0,3.280121433683752,76.32432435015679,,3.6840040330916914,1.0299254438382186,11.553136293094887,9.25723219052498,485.9409856525097,0.0
mount street,23.0,22.7104609375,,"-1.729135242967514,53.78851260143752",BRADFORD WEST,NPG,E12000003,Yorkshire and The Humber,11194.89539427146,E02002224,E02002227,297.4718071168692,8263.978683495872,855.0101445440652,27.96735310392985,4.617596715028035,423.06745079505987,,62.23395785289457,6.524457094207543,46.57403270318572,17.375846521720057,1157.3501288128482,4.632250364686595
shipley,23.0,10.6149677734375,,"-0.6086161741443816,53.40116757270937",BRADFORD WEST,NPG,E12000004,East Midlands,5219.484934364498,E02005496,E02002770,42.00674875516472,3180.3980569008,178.73981356140152,1043.6133334825297,65.64096335283352,12.634603186797822,,1.9515007093417953,82.74553071018015,134.45364489222374,42.68092975748728,547.74675070921,28.082777243379475
audby lane,23.0,17.79163671875,,"-1.379291710005568,53.93303450964005",FERRYBRIDGE B,NPG,E12000003,Yorkshire and The Humber,8770.210014998087,E02002331,E02002330,64.87639701081926,7581.995883252833,474.0143196463166,39.15902829976639,9.310200492230623,25.72561099015339,,18.821824234339648,24.84813651823394,14.905492397354433,55.47040794233321,539.2784908320654,3.113248607230581
dunkeswick,8.0,6.928845703125,,"-1.533682675249853,53.91847141235874",FERRYBRIDGE B,NPG,E12000003,Yorkshire and The Humber,3415.505438793195,E02005781,E02002341,21.40608836572858,2628.8989109806566,111.77433804764823,250.5058834959805,5.424287712763399,9.466229447469889,,0.4569136741081255,40.23744532524041,84.6709878566531,30.61709259273951,281.76307138262166,16.32450403507838
