PS Name,Firm Capacity (MVA),Demand (MVA),PF,"Geo(Long,Lat)",GSP,DNO
muirhouse,10.0,5.1009353364728485,0.9995814190948369,"-3.9696,55.7761",WISHAW,SPEN
overtown,21.0,7.3546726442059835,0.9988621454800467,"-3.9104,55.7575",WISHAW,SPEN
stonehouse,8.0,5.482374629700938,0.9901019843903388,"-3.9811,55.6958",WISHAW,SPEN
watling street,21.0,10.310840017561446,0.9999920956811336,"-4.0123,55.8015",WISHAW,SPEN
aberdyfi t1,7.5,2.8866445606197964,0.9889836133434563,"-4.06,52.545",,SPEN
abergele t1 / pensarn t1,10.0,7.88214154801604,0.9997939529496969,"-3.561,53.275",,SPEN
abersoch t1,4.0,2.811618173365203,0.9994229819750877,"-4.524,52.822",,SPEN
aberystwyth t1 / north rd t1 / parc-y-llyn t1 / parc-y-llyn t2 / u c wales t1,37.5,18.54956093650765,0.999868833525711,"-4.0464,52.4118",,SPEN
acer ave t1,7.5,6.570299366143639,0.9992250040888734,"-2.4338,53.1106",,SPEN
acornfield rd t1 / dickinsons t1 / hammond rd t1 / kodak t1,30.0,14.70940822180675,0.9734602153315723,"-2.8646,53.4779",,SPEN
acton t1,7.5,4.98734660700333,0.9920853774333829,"-2.5525,53.0769",,SPEN
aigburth vale t1 / ivy ave t1 / mather ave t1 / mossley hill t1 / wavertree t1,37.5,18.965163489715035,0.9961278154678255,"-2.9346,53.3746",,SPEN
ainsdale t1 / pinfold la t1,9.1,6.314977237587466,0.999998580582775,"-3.0399,53.5922",,SPEN
aintree local t1 / old roan t1 / wango la t1,20.0,11.692146815629386,0.9999838028351532,"-2.9497,53.4855",,SPEN
airbus t1 / broughton retail park t1 / mixalloy t1,20.0,4.621165949683086,0.9997715624812915,"-2.9722,53.1719",,SPEN
airport t1 / alderwood ave (croyde rd) t1 / harefield rd t1,30.0,10.245205560019041,0.9950261941821941,"-2.8236,53.3433",,SPEN
albert dock t1 / kings dock t1 / kings dock t2 / wapping t1,30.0,6.571225553909436,0.9998134868603458,"-2.9888,53.3963",,SPEN
allerton t1 / ecp west-banks rd t1 / garston t1 / weaver ind est t1 / yew tree rd t1,37.5,14.244492890280123,0.9999037874292417,"-2.895,53.3538",,SPEN
almatex t1 / st helens wwtw t1 / watery la t2,18.2,9.473094210872318,0.9973073648055728,"-2.7086,53.4468",,SPEN
almonds turn t1 / atlantic complex t1 / giro t1 / midland bank t1 / netherton t1,37.5,14.533563577749884,0.999652001057908,"-2.9866,53.4914",,SPEN
alpoco t1,7.5,2.1815396203845685,0.9757023705234267,"-4.5962,53.2941",,SPEN
amlwch t1 / amlwch t2,10.0,2.880614073474006,0.9999398994556056,"-4.3377,53.4109",,SPEN
anderton t1,7.5,5.1230632438024815,0.9992068722150957,"-2.528,53.2774",,SPEN
appleton t1 / hornsbridge t1 / lugsdale t2,20.0,16.20032345420293,0.9987657808031146,"-2.7275,53.3715",,SPEN
arrowe pk hosp t1 / champion plugs t1 / champion plugs t2 / woodchurch t1,30.0,9.890001020708494,0.9999170849723091,"-3.096,53.3715",,SPEN
arundel t1 / grove pk t1 / wavertree vale t1,17.5,10.116925539814998,0.9997981503563547,"-2.9342,53.3988",,SPEN
ash rd t1 / kelloggs (wrexham) t1 / kelloggs (wrexham) t2,20.0,15.741932256361501,0.658435117443182,"-2.9313,53.0484",,SPEN
associated lead t1 / great boughton t1 / pipers ash t1,20.0,12.259053643406869,0.9996077196048935,"-2.8521,53.1899",,SPEN
astmoor ind est t1 / mackamax t1 / mersey rd t1 / picow farm rd t1,30.0,11.079287559964705,0.9769562516016582,"-2.7078,53.3434",,SPEN
athol st t1 / chisenhale st t1 / sandhills la t1,17.4,7.694040164648005,0.9970856788932514,"-2.9881,53.4244",,SPEN
audlem t1,7.5,3.561007488584283,0.9993060330279548,"-2.4889,52.9959",,SPEN
bala t1,7.5,3.35470014808817,0.9998241648844514,"-3.5865,52.9202",,SPEN
banastre rd t1 / dover rd t1 / grantham cl t1,9.1,10.76750248450457,0.9998957693758432,"-3.0069,53.6367",,SPEN
bangor hosp t1 / bangor university t1 / eithinog t1 / hirael t1,30.0,12.87312340421664,0.9997161495231652,"-4.157674,53.21003850408484",,SPEN
barbauld st t1 / horrocks la t1 / warrington central t1,20.0,8.640886604383757,0.9997325771660301,"-2.593,53.3863",,SPEN
barmouth t1,7.5,2.300434141594348,0.9903873502855326,"-4.0594,52.7249",,SPEN
barnston t1 / gayton t1 / irby t1 / thingwall t1,30.0,17.485390220952365,0.9985570032676692,"-3.0957,53.3375",,SPEN
baschurch t1,7.5,3.904594696903594,0.9905909553345631,"-2.858,52.8054",,SPEN
bass charrington t1 / bass charrington t2 / clifton t1 / ykk t1,30.0,15.759523948743212,0.991668450952563,"-2.7166,53.3203",,SPEN
battersby la t1 / rylands eldon st t2,9.1,0.9715769834766487,0.9952952781360752,"-2.5846,53.3961",,SPEN
beaumaris t1 / beaumaris t2,7.779999999999999,3.7335805703511618,0.9999784849021875,"-4.123,53.2778",,SPEN
beaumont st t1 / dingle vale t1 / lark la t1 / mdhb brunswick dock t1,30.0,20.857575872954822,0.999556289809938,"-2.9504,53.3974",,SPEN
bedburn dv t1 / bluebell la t1 / brookbridge t1 / eccleston t1,30.0,17.06547071915461,0.9996302793952511,"-2.7939,53.434",,SPEN
beech st t1 / lister dv a t2,8.7,4.066083824010572,0.9969022424141398,"-2.932,53.4196",,SPEN
bemrose t1 / carr la east t1 / lucas (fazakerley) t1 / norris green t1 / west derby t1,37.5,19.285279244150832,0.999472892405542,"-2.9084,53.4471",,SPEN
bentinck st t1 / bentinck st t2 / chester st (birkenhead) t1,18.2,7.7773163415045365,0.9994755421632049,"-3.0318,53.3909",,SPEN
bersham colliery t1,4.0,3.777256023987822,0.9990265332917677,"-3.0248,53.0252",,SPEN
bersham rd t1 / ind coope t1 / rhyd broughton la t1 / tuttle st t1,30.0,15.494072248829328,0.9999946213733879,"-3.012,53.039",,SPEN
bethesda t1,7.5,3.133696879655677,0.9987345548060435,"-4.0701,53.1751",,SPEN
betws-y-coed t1,7.5,3.440361658419042,0.9999954922125689,"-3.8016,53.0932",,SPEN
bewsey t1 / owen st t1 / rodney st t1 / rylands eldon st t1,30.0,15.767900479252699,0.9993379377764063,"-2.6136,53.3969",,SPEN
bibbys t1 / inland revenue offices t1 / regent rd t1,17.5,11.640448559364067,0.9746888597237903,"-3.0015,53.4422",,SPEN
bicc huyton quarry t1 / tarbock t1 / whiston t1,20.0,8.122564673160571,0.9998982864164441,"-2.8222,53.4084",,SPEN
bicc wrexham t1 / marchwiel t1 / wie central t1,20.0,12.841583263214599,0.9652611142200446,"-2.9131,53.0403",,SPEN
birkenhead central t1 / singleton ave t1 / tranmere t1,18.2,8.463082520124619,0.9997253297342792,"-3.0218,53.3905",,SPEN
blacon t1 / cocoa barry t1 / crane bank t1 / knutsford way t1 / tower wharf t1,37.5,20.85405436448461,0.9998779708041355,"-2.9313,53.2107",,SPEN
blaenau ffestiniog t1,4.0,1.7294284922973235,0.9980227871157706,"-3.9445,52.9937",,SPEN
blundell st t1 / ropewalks t1 / st james t1,18.529999999999998,9.323866321024932,0.9999521226485277,"-2.983353,53.3982355306",,SPEN
blundellsands (north) t1 / blundellsands (south) t1 / crosby t1 / kershaw ave t1 / waterloo t2,37.5,21.077704399951084,0.9993781327082699,"-3.0461,53.4934",,SPEN
bodfari producers t1,7.5,2.4627133218882045,0.9765978596144449,"-2.9279,53.1544",,SPEN
bolton st t1 / greek st t1 / hpo copperas hill t1 / oldham place t1,20.0,14.894064415132998,0.9997685673274317,"-2.9745,53.4033",,SPEN
bootle grid t1 / kelloggs t1 / pacific rd t1 / washington st t1 / waterloo t1,37.5,12.185957397252528,0.9963213445779291,"-2.9857,53.4563",,SPEN
bootle grid t2 / orrell mount t1 / scarisbrick ave t1 / tatton rd t1,30.0,15.282130999520882,0.9995570543452942,"-2.993,53.4659",,SPEN
botwnnog t1,7.5,2.2027093709962635,0.9978608299132389,"-4.5798,52.8489",,SPEN
boulevard t1 / chapelford t1 / hawleys la t1 / westbrook t1 / winwick quay t1,37.5,20.7908828460568,0.9982262148110852,"-2.6453,53.3989",,SPEN
bow st t1,7.5,4.729557810655023,0.999765785153841,"-4.0162,52.4524",,SPEN
bowater containers t1 / ellesmere port local t1 / hh robertsons t1 / mobil oil (e port) t1 / whitby main t1,25.5,18.22499561692192,0.994253967511263,"-2.8943,53.2805",,SPEN
br station t1 / duchy rd t1 / electra way t1 / midland rollmakers t1a / north western mills t1,37.5,24.267441212128475,0.9905917491204485,"-2.4365,53.0914",,SPEN
british aluminium latchford t1 / greenhall whitley t1 / latchford t1 / latchford t2 / thames board mill t1,30.0,17.688245791603304,0.8629794566313735,"-2.5601,53.3821",,SPEN
british oxygen t1 / windlehurst t1,9.1,6.174231544601555,0.9932246710705026,"-2.7342,53.4695",,SPEN
british pipe association t1,7.5,3.4884109839450534,0.9861437272822741,"-2.8722,53.2647",,SPEN
british sidac t1 / sherdley rd t1 / st helens linkway t1 / watery la t1,18.2,8.371929774479911,0.9945629097823222,"-2.7258,53.4449",,SPEN
broadgreen t1 / croxteth t1 / east prescot rd (finch la) t1 / knotty ash t1 / leyfield rd t1,37.5,24.888435786240834,0.9999502834066608,"-2.8914,53.4051",,SPEN
bromfield t1 / bromfield t2 / ponterwyl t1 / rhyd-y-goleu t1 / synthite t1,37.5,15.070963528391898,0.9980495034483681,"-3.133,53.157",,SPEN
brook la t1 / mannings la t1 / newtown chester t1 / upton heath t1,30.0,17.507952020614578,0.9999062332011965,"-2.8891,53.2008",,SPEN
brook st t1 / kingsway tunnel t1 / nwwa sandon dock t1 / nwwa sandon dock t2,30.0,12.620222909697365,0.991343598248695,"-2.9988,53.4155",,SPEN
bryn stanley t1 / denbigh t1,10.0,5.51891679778518,0.9999510482228526,"-3.4281,53.1797",,SPEN
buckingham st t1 / everton rd t1 / suburban rd t1,17.5,8.657749738012916,0.9999700723605144,"-2.9774,53.4233",,SPEN
buckley t1 / buckley t2 / buckley cross t1,20.0,11.160929219841456,0.9999985821215112,"-3.0556,53.1643",,SPEN
buildwas rd t1 / morgan refractories t1 / neston main t1,20.0,8.648151280889039,0.9980625539095199,"-3.0609,53.3003",,SPEN
burlington ave t1 / freshfield t1 / marsh brows t1 / southport rd t1,28.0,14.699402151249947,0.999529035998967,"-3.047,53.5563",,SPEN
burmah oil t1 / van leer no 1 t1,6.4,2.2792969421849607,0.7855763577182473,"-2.8655,53.2777",,SPEN
butlins t1,7.5,2.480739258207935,0.9979994986609275,"-4.3369,52.9064",,SPEN
buttington cross t1,7.5,4.51806812024876,0.9885586682464819,"-3.1261,52.6687",,SPEN
bxl bromborough t1 / tulip t1,10.0,6.612006997055872,0.9969030055375032,"-2.9757,53.3357",,SPEN
cable st t1 / gradwell st t2 / oldham place t2,20.0,14.025879431216111,0.9977276924151237,"-2.9863,53.4049",,SPEN
cable st t2 / crown courts t1 / gradwell st t1,20.0,9.540243201240365,0.9990349699639557,"-2.9893,53.4045",,SPEN
cadburys kronospan t1 / cadburys kronospan t2,10.0,6.219269400199818,0.949683719893246,"-3.0668,52.9367",,SPEN
cadburys t1 / cadburys t2 / hopfield rd t1,20.0,11.02277884035072,0.9990174876492055,"-3.1105,53.4098",,SPEN
caergeiliog t1,7.5,3.6917241418073776,0.9996554984179411,"-4.544,53.2734",,SPEN
caergwrle t1,7.5,5.486594737930214,0.9999997375548436,"-3.053,53.1205",,SPEN
caernarfon t1,7.5,5.434682056879496,0.9973175928735255,"-4.2573,53.1478",,SPEN
caersws t1,7.5,2.6199313521625673,0.9911185179934732,"-3.4199,52.5233",,SPEN
caldy t1 / hoylake t1 / meols t1 / west kirby south t1,30.0,15.0370149675311,0.9987704641798242,"-3.1632,53.3579",,SPEN
carborundum t1 / houghtons la t1 / rainford t1 / windlehurst t2,30.0,16.57161294609317,0.9974621269377955,"-2.7506,53.4644",,SPEN
carlton st t1 / carlton st t2 / chalon way t2,18.2,9.797600228753275,0.9986276134523416,"-2.7514,53.4516",,SPEN
carmel t1,4.0,2.700089012776851,0.9978293205338356,"-4.2496,53.0757",,SPEN
castle beeston st t1 / hartford t2 / leicester st t1 / northwich town t1 / winnington t1,37.5,20.12538221469359,0.9981238266040968,"-2.5208,53.2557",,SPEN
cefn mawr t1,7.5,3.4910583361646164,0.9999585099558159,"-3.1985,53.1671",,SPEN
cemaes bay t1,4.0,1.4528158306258265,0.9991638130586015,"-4.4538,53.4066",,SPEN
cemmaes rd t1,4.0,2.455392378245247,0.9996964093185873,"-3.7474,52.6262",,SPEN
cereal partners t1 / lever georgia ave t1 / pool la t1 / uml lever bromborough t2,30.0,9.191245285801324,0.9718815792893083,"-2.9776,53.3448",,SPEN
chalon way t1 / technology campus t1 / woodville st t1,9.1,7.357674229511464,0.9986641881381426,"-2.7261,53.4561",,SPEN
cheshire green t1 / nwf t1,10.0,2.7293509135358627,0.9536371340496008,"-2.5992,53.1147",,SPEN
chester gates t1 / unilever dunkirk t1,10.0,5.66464512672786,0.9999636449021512,"-2.9328,53.2464",,SPEN
chester st (wrexham) t1 / eagles meadow t1 / rhosnesni t1 / whitegate t1,30.0,13.510739077637531,0.9993066199721793,"-2.9913,53.0474",,SPEN
childwall t1 / childwall fiveways t1 / lyndene rd t1 / middlemass hey t1 / naylors rd t1,37.5,23.53260941569087,0.9999346339938892,"-2.8832,53.3877",,SPEN
chowley t1 / chowley t2,10.0,6.64776654337775,0.997048863667258,"-2.7885,53.1005",,SPEN
church lane t1 / nant hall t1 / prestatyn t1,20.0,9.303584473047156,0.9999993349824282,"-3.4066,53.3348",,SPEN
church lawton t1,7.5,3.687477565696393,0.9997810509536644,"-2.2747,53.0978",,SPEN
church st winsford t1 / over t1 / wharton pk t1 / woodford pk t1,30.0,17.825625739649748,0.998874181925344,"-2.5197,53.194",,SPEN
civic centre t1 / claughton ave t1 / chester st crewe t1/ chester st crewe t2,19.18,14.4676639677798,0.9997834739052016,"-2.4426,53.0831",,SPEN
cledford t1,7.5,5.957434178939649,0.9958604971202488,"-2.4375,53.1765",,SPEN
clockface t1 / gec st helens t1 / hills moss t1 / ncb sutton manor t2,30.0,9.8881019322414,0.9999475761632564,"-2.702,53.4187",,SPEN
clubmoor t1 / dunlops walton t1 / walton t2,17.5,7.200158397353833,0.9993077600409923,"-2.9376,53.4342",,SPEN
clubmoor t2 / lister dv a t1 / suburban rd t2,17.5,10.76023464588782,0.9992695485603723,"-2.9376,53.4342",,SPEN
coedpoeth t1 / coedpoeth t2,10.0,5.432696874468244,0.9981792970053731,"-3.062,53.0563",,SPEN
colwyn bay t1 / colwyn bay t2 / rhos-on-sea t1,18.0,6.6560230962388385,0.9390654854446008,"-3.7624,53.2967",,SPEN
coney green t1 / oswestry t2 / oswestry t1,20.0,11.414654591738822,0.9981385919680654,"-3.0371,52.8679",,SPEN
conix t1 / conix t2 / medeva t1,20.0,7.156079388169911,0.9727773355209058,"-2.8418,53.3503",,SPEN
connahs quay local t1 / connahs quay local t2 / hawarden t1 / king george st t1,30.0,16.665206692848255,0.9989438519921983,"-3.0641,53.2123",,SPEN
conwy t1 / deganwy t1 / llandudno junction t1,27.32,12.101803637103252,0.9988938308284717,"-3.8384,53.2838",,SPEN
corwen t1,7.5,3.7927821861232682,0.9977508818844176,"-3.3979,52.9799",,SPEN
crewe t1,7.5,4.99652455041801,0.9829940708665384,"-2.4854,53.1038",,SPEN
criggion radio station t1,4.0,1.6176503220474228,0.8411931635989922,"-3.0679,52.7247",,SPEN
crossfields t1 / crossfields t2 / levers crossfields t3 / gatewarth sewage t1,30.0,8.215285198752238,0.9659774247649138,"-2.6291,53.3806",,SPEN
crowton t1,7.5,3.7700364556960246,0.9999975292822406,"-2.6324,53.2613",,SPEN
cwm dyli t1,4.0,0.9210464110390965,0.9966924272191022,"-4.0114,53.066",,SPEN
daily post & echo t1 / daily post & echo t2,8.7,3.9857325148490736,0.9800639886010809,"-2.9964,53.409",,SPEN
daresbury npl t1 / daresbury pk t1,10.0,5.179444527857372,0.9992424875223067,"-2.6505,53.33",,SPEN
davy way t1 / llay t1,10.0,7.831613224024021,0.9768266656137583,"-3.0124,53.1027",,SPEN
deeside aluminium t1 / dunlop plastics t1 / firestone t1 / tetrapak t1,30.0,16.837073495407,0.9704303174454387,"-2.9321,53.0368",,SPEN
deeside ind pk t1 / deeside ind pk 6th ave t1 / raf sealand t1,20.0,12.54168505412734,0.9870227131023531,"-3.0149,53.2269",,SPEN
delamore st t1 / kirkdale t1 / walton t1,17.4,12.472719590657585,0.9990135302434923,"-2.9763,53.4419",,SPEN
desoto rd t1 / mersey bridge t1 / pitt st t1,20.0,5.403863214887835,0.9762672873483351,"-2.7458,53.3535",,SPEN
dibbinsdale t1 / plymyard t1 / wibp hardknott rd t1,20.0,10.986628823878348,0.9996660223133802,"-2.9916,53.3208",,SPEN
dingle t1 / granby t1 / st james t2,17.5,8.814840982395838,0.999287666628544,"-2.9578,53.3844",,SPEN
ditton t1 / gavin rd t1 / hough green t1 / rtz t1,30.0,17.12767355880334,0.9997650495387171,"-2.7564,53.3714",,SPEN
dodds la t1 / holborn hill t1 / maghull t1 / maghull t2 / robbins bridge t1,37.5,23.532045958235045,0.9988464808676976,"-2.9383,53.519",,SPEN
dolgarrog t1 / dolgarrog t2,7.5,4.136081693090046,0.9989977804120815,"-3.8419,53.1918",,SPEN
dolgellau t1,7.5,3.9514381389523012,0.99913837068111,"-3.8725,52.7422",,SPEN
duckington t1 / duckington t2,9.75,4.812189798742726,0.9999045807081745,"-2.7535,53.061",,SPEN
duddon t1,7.5,2.153179606425885,0.9956011846863038,"-2.7234,53.1806",,SPEN
dyffryn ardudwy t1,7.5,2.125237347930433,0.9994909914737351,"-4.1,52.7818",,SPEN
dyserth rd t1 / ffordd las t1 / ffordd las t2 / westbourne ave t1,30.0,18.70921302203024,0.9999912428689519,"-3.4572,53.3192",,SPEN
eden vale t1,7.5,4.3808471195511265,0.9996482122043819,"-2.5981,53.247",,SPEN
edern t1,4.0,3.0440181147339174,0.9984128571014304,"-4.5602,52.9207",,SPEN
edge hill t1 / liverpool university t1 / liverpool university t2 / liverpool university t3,30.0,15.991545409285148,0.9995113665324297,"-2.9567,53.4044",,SPEN
edge la (tapley place) t1 / lister dv b t3 / mill la (wavertree) t1 / plessey (edge la) t1 / stoneycroft t1,37.5,20.631226178168426,0.9988410729463221,"-2.9203,53.4097",,SPEN
ega electric t1,7.5,2.75760350685644,0.995944527982854,"-3.452,53.2523",,SPEN
egerton t1 / rock ferry t1 / shell tranmere t1,20.0,14.106289527023657,0.9926400099881145,"-3.0216,53.3699",,SPEN
egremont t1 / liscard t1 / poulton t1 / stone manganese t1,30.0,16.376643022922526,0.9998377444682158,"-3.0266,53.4176",,SPEN
ellesmere t1 / mmb ellesmere t1,9.0,6.749583450758185,0.9945048592955735,"-2.8974,52.9117",,SPEN
elton t1,7.5,2.6682981535307024,0.9999849482597553,"-2.8127,53.2731",,SPEN
engineer pk t1 / pilkingtons queensferry t1 / queensferry t1,20.0,9.643654220545407,0.9674155451492706,"-2.9952,53.2004",,SPEN
estuary commerce pk t1 / leeward dr t1 / leeward dr t2 / speke hall rd t1 / speke sky pk t1,30.0,8.657964996367518,0.9725887737514428,"-2.8714,53.3455",,SPEN
everton brow t1 / gardners row t1 / sheil pk t1,17.5,10.738811711918252,0.9998180873293379,"-2.9744,53.4157",,SPEN
express foods t1,7.5,0.2524300208243404,-0.7296196442821858,"-2.9061,52.7956",,SPEN
fairbourne t1,7.5,2.1797768585093618,0.9999800000127576,"-4.025,52.7019",,SPEN
fazakerley hospital t1 / jacobs t1 / jacobs t2 / seeds la t1,30.0,13.687148953639209,0.9894080769391596,"-2.9319,53.4677",,SPEN
ferodo t1,7.5,2.486576459251798,0.9996005792429578,"-4.2457,53.1654",,SPEN
fisons t1,7.5,2.7130675562443445,0.9989418898774793,"-2.3499,53.1974",,SPEN
flint t1 / flint t2,10.0,1.3157952313242292,-0.5544810306583495,"-3.142,53.2523",,SPEN
fodens t1,7.5,4.899971212504705,0.9998263949995188,"-2.3913,53.1454",,SPEN
ford t1 / oxton t1 / prenton local t1 / singleton ave t2,30.0,17.617666184713645,0.9990112320479337,"-3.0847,53.3862",,SPEN
forden t1,4.0,3.4704688066222253,0.9991609056918568,"-3.1463,52.5892",,SPEN
four crosses t1,4.0,4.698775773163047,-0.9924217928494433,"-4.384,52.9315",,SPEN
frodsham local t1,8.17,6.004021536565332,0.9990676949555822,"-2.7269,53.2973",,SPEN
gadbrook t1,7.5,3.752993634471731,0.9991112951961613,"-2.4819,53.2481",,SPEN
gaerwen view t1,7.5,1.702370947701773,0.9803810610449728,"-4.285,53.2166",,SPEN
gigg la thelwall t1 / hillcliffe t1 / stockton heath t1 / stretton ind est t1,30.0,19.344563049664657,0.9977711949577789,"-2.525,53.3828",,SPEN
gilbrook dock t1 / hill rd t1 / mobil oil (wallasey) t1,18.2,8.53235505800085,0.9920513798898638,"-3.0479,53.4033",,SPEN
glan-yr-afon t1,7.5,0.7634099282994689,0.9938304243567274,"-3.4602,52.9714",,SPEN
graig fawr t1 / graig fawr t2,4.34,5.682699183766326,0.9999909173854437,"-3.4174,53.31",,SPEN
gravel t1 / wcb plastics t1 / wharton t1,20.0,6.37496863837664,0.9909477943108227,"-2.4894,53.1926",,SPEN
greasby t1 / saughall massie t1 / upton t1,20.0,12.505518301667681,0.9999309803362915,"-3.1299,53.3761",,SPEN
great sankey t1 / penketh t1 / widnes rd t1,20.0,10.602856378642432,0.9982056611008374,"-2.6548,53.3883",,SPEN
great sutton t1 / little sutton t1 / strawberry roundabout t1 / sutton hall wwb t1 / whitby main t2,26.42,22.539725216603312,0.99999544676777,"-2.9221,53.2723",,SPEN
greenfield t1 / greenfield t2,10.0,5.930575721104683,0.9982276094937499,"-3.2028,53.2929",,SPEN
grosvenor st t1 / linenhall st t1 / northgate terrace t1 / station view t1 / tomular place t1,30.0,21.422567377840323,0.9999411376882106,"-2.8918,53.1883",,SPEN
gwersyllt t1,7.5,5.290950847549684,0.9995047339079142,"-3.0158,53.0709",,SPEN
halton rd t1 / murdishaw t1 / percival la t4 / runcorn central t1,25.0,13.220863985528746,0.9950445459842521,"-2.6638,53.3245",,SPEN
harlech t1,7.5,2.2591545977712806,0.9999412604292723,"-4.1058,52.8638",,SPEN
harrington st t1 / paradise st t1,8.7,5.189426818359303,0.9974356808901854,"-2.9853,53.402",,SPEN
harrington st t2 / highfield st t1,8.7,7.651567600890737,0.988851785890148,"-2.9896,53.4102",,SPEN
harrington st t3 / lime st t1,8.7,4.152138326644344,0.9982140853553071,"-2.9805,53.4072",,SPEN
hartford t1,7.5,6.1344975824247285,0.9994365607976388,"-2.5505,53.2381",,SPEN
haskayne t1,7.5,2.0806393436005197,0.9928151918079898,"-2.9684,53.5603",,SPEN
hatherton t1,4.0,1.7568496341305584,0.9621141019484585,"-2.4781,53.0218",,SPEN
herons way t1 / lache t1 / mbna t1 / smfs kingsmeadow t1,30.0,10.5802381140917,0.999261684377283,"-2.9049,53.1613",,SPEN
highfield st t2 / lime st t2 / old haymarket t1,20.0,9.064521438720936,0.9999982303841362,"-2.9833,53.4096",,SPEN
holmes chapel t1,7.5,5.61402347935713,0.9999902689475149,"-2.3526,53.2061",,SPEN
holt la (warrington rd) t1 / prescot grid t1 / rainhill local t1 / whiston hosp t1,30.0,13.545067590699276,0.9995690827188428,"-2.7799,53.4209",,SPEN
holway rd t1,7.5,4.204510053396174,0.999785157275235,"-3.2292,53.2764",,SPEN
holyhead t1,7.5,2.643808370814773,0.9967336044812841,"-4.6275,53.3041",,SPEN
holywell t1,7.5,4.067999998393741,0.999950995724233,"-3.2812,53.2587",,SPEN
hooton main t1,7.5,4.519388411292632,0.9999799746593131,"-2.9813,53.2967",,SPEN
hunts cross t1 / kenton rd t1 / woodend ave t1 / woolton t1,30.0,16.65203216679409,0.9999918767996161,"-2.8489,53.3673",,SPEN
huyton hey rd t1 / wilson rd t1,10.0,6.894884740120501,0.999997702192118,"-2.8346,53.4102",,SPEN
ifton t1 / ifton t2,10.0,5.918621941802518,0.9998177258468061,"-3.0092,52.9285",,SPEN
ilfords t1 / knutsford t1 / mobberley t1 / radbroke hall t1,30.0,14.422434042795652,0.9999379678358731,"-2.3315,53.3184",,SPEN
ivy st (southport) t1 / kensington rd t1 / market st t1 / southport t1,30.0,3.9671784666800662,0.9709671572258626,"-2.9618,53.6435",,SPEN
ivy st (southport) t1 / kensington road / market st t1 / southport t1,0.0,11.19962269611118,0.9978840114748321,"-2.9868,53.6428",,SPEN
ivy st t1 / llysfaen rd t1 / old mill t1,20.0,11.842098207131732,0.9999965400445922,"-3.7265,53.295",,SPEN
