X,Y,FID,MSOA21CD,GlobalID
535579.9072,184824.804199999,297,E02000363,2ba72f23-9f7f-43bb-ab79-6ab7bb4cb74d
377785.8199,166301.4531,298,E02002994,b246b2e2-95d8-4629-bff3-760f21cd2816
528429.3125,142937.657199999,299,E02006392,4b0c6688-deb1-4eb4-a6c2-df3aac7671d2
326428.6916,213892.105799999,300,W02000338,65cc6fb5-b8b6-438e-95ca-4a15ecbdcf68
408774.4959,94012.5678000003,301,E02003180,a6d7b89d-43c7-4a88-af9d-373f4a9512eb
614887.5412,159318.513,302,E02005022,676cd25f-17f6-48e8-8ede-319df801c50e
521414.5088,185835.0746,303,E02000106,3069b452-68ce-4619-96ba-cb60edc65b3d
456873.6411,100558.058499999,304,E02004746,0644dfcf-619e-4678-8af9-c19df83bfa3c
362865.5283,173828.7426,305,E02003039,498b9b6d-8a4a-4aef-8b83-6a1ea1f84162
532184.6864,175648.286599999,306,E02000631,45644d94-b2a5-41af-bd17-86e4731c1f60
508359.8361,188006.148499999,307,E02000498,150e3901-e421-4c6e-8ca0-ec974ef6855b
325432.5302,126024.7774,308,E02006104,23afc9ba-204a-4c74-8052-8a5b6b970f12
468840.7033,108499.329,309,E02004768,40bb9c08-1d18-4d95-a753-ce3b0f2e6de8
533796.1386,179905.8257,310,E02006941,6a182829-a596-4ef9-a4fe-a71b2517b258
510905.8008,104048.8192,311,E02006626,faa45293-a5a1-49ae-b340-433bf21e941c
386270.419,144913.090399999,312,E02006693,e9a4f8c4-f8a0-41fc-af95-0fdad57d1e5c
488280.9038,158096.9767,313,E02006425,ddc2ba62-6879-466a-b4db-55d8949d0ce7
465412.8165,100682.4428,314,E02003538,ed8857de-1308-4fc0-b2f1-9e8f64bd6722
522893.0594,184655.422599999,315,E02000114,8d761732-5f80-4204-b02c-3b23c4608475
235893.813,69691.7978000008,316,E02003894,5f325f3e-d345-4a37-a690-fdcf173f2c19
549902.193,177249.0626,317,E02000071,9bb522b9-603b-4f35-8821-ae58d0c7ddb3
406578.5385,285807.734300001,318,E02006895,abf6838c-4719-4b50-a7e4-70545f48561a
515097.3733,104343.1982,319,E02006625,7632a09f-1117-428a-b0b5-781fa9a0acc0
523262.6416,169102.487500001,320,E02000704,b3e87b82-b24e-4684-97a7-19afbf92a8f2
409911.2115,283274.4275,321,E02007040,9de3b770-c9f9-4615-9805-7d2b017a4568
617001.9176,167436.2423,322,E02005012,19bed6bd-17bc-440d-917d-b8303a421890
497295.593,150199.5581,323,E02006355,3d71a794-4708-401c-8404-391dcf3cfc65
289892.9556,64272.2972999997,324,E02006840,0924de3b-d298-4065-b397-83f511527f6d
555975.0637,173241.622,325,E02005035,2df31d00-60c9-44ba-80bb-4064baffc9ed
311038.2389,291830.5394,326,W02000104,e2523e52-f3a7-4054-bb0a-7fd259ec5f24
415441.4968,186034.148399999,327,E02003221,957f7477-8469-4d90-9512-59debf8bb46f
531172.5847,193166.479599999,328,E02000305,790ed23c-8c7a-40ec-ae6a-983ad7227314
357058.7689,179170.0024,329,E02003012,e5dcb20f-d34c-4aa6-a1e4-4e2603e0f2eb
405454.5744,278676.302999999,330,E02001949,63ea0449-20f0-498d-b156-4a9e159f03fc
495424.8004,179869.306600001,331,E02003414,8b0c767c-6fca-4d9b-9b95-97cbae30d74f
532553.8667,178650.9113,332,E02000818,cc434206-c339-4e68-b484-2b86359b047e
526938.6991,162905.8258,333,E02000861,c166177e-7fbb-4287-b278-f8820f2e4129
452288.0599,167287.2136,334,E02003383,9080cba6-a140-4813-80cc-7f86511021c2
522893.0491,174311.284700001,335,E02000938,3c30ad79-b2e5-438f-9e7b-556c6f971177
197584.8589,76411.6520000007,336,E02003937,44cbc8d2-ffce-4f81-863d-bf12406f9816
550632.4811,176360.648800001,337,E02000078,ca587c82-3cc9-4825-b26b-02b6114a26fb
527557.5051,105061.521,338,E02003513,b8b43a1a-c9c8-4feb-8ee8-127676eb707f
504584.8675,162170.7511,339,E02006402,bbc5c7b8-6960-4418-a514-862238402c20
552363.3692,185374.1083,340,E02000489,7ab9ef26-24c4-4c6b-b713-f81c283f20dd
493509.0562,100278.2752,341,E02006555,deab4f24-e88f-449e-9cc3-eb586b0a5f94
469277.2943,109828.215,342,E02004765,cb7c0e09-1d3f-4527-924d-1d4f23d10c85
495976.5926,176598.027899999,343,E02003432,e178286a-4aaf-4057-9f69-a114ccf1394b
563135.6794,101069.436699999,344,E02006857,56e3f222-15f6-44b4-8ea1-3347b25bb5cf
516700.9818,149997.0788,345,E02006370,07d640b0-b1ba-4944-b3c9-ee8b9dea22d9
442509.8299,111564.465399999,346,E02007074,ceb3e7a8-061c-4287-bdc1-6a786a4e6263
531123.112,179703.6613,347,E02006801,592407a6-4d28-4645-a0f5-6b85467f7051
504747.2671,164981.093499999,348,E02006399,49e42e6c-5888-42e6-8682-c2a24b08a51c
486429.3017,107280.231899999,349,E02006566,4075e117-8ab8-4116-bf4c-b99a818363de
494716.353,163568.522500001,350,E02006416,fd7725c0-6a6c-4bfe-9700-7f1e759c743f
533883.1279,188359.5758,351,E02000425,94ff6492-deba-4591-a8bb-f7d0faedae81
574387.4402,170764.006999999,352,E02003317,bdaca07c-0854-4b15-99a0-6ea1b090ed8d
367958.1417,177406.632099999,353,E02003108,a5368da1-f8bb-4075-9274-24aaaaa55527
520025.7414,162140.487299999,354,E02006339,56466187-39af-4f4c-bd74-3e55094d6420
533111.5972,171138.2739,355,E02000650,5c228d69-3585-4746-a919-6f700f52a3c0
248191.3588,54750.8607000001,356,E02003148,d14ffa6a-8221-4737-8ce4-ee604950a632
347796.2856,170218.7038,357,E02003073,25394d6f-7e35-4a03-8bc3-4f686f5c9185
406199.1196,288587.1129,358,E02001875,9870d482-ed2d-4c62-8a83-4fa8e964fa5b
332116.5737,159927.408600001,359,E02003086,859c29b6-c43c-40b8-9a85-f13c8fc0a2ca
532336.8596,119502.2009,360,E02006616,d97e79cd-6b09-4e4f-adcc-7a533884e57a
544408.8603,187634.752599999,361,E02000773,ac2c32e3-fe28-4a87-8d8b-52a982617437
372166.6347,164497.720100001,362,E02002995,d784a9df-25b3-47b9-9f6a-f5cb6d8ca0bf
551020.1697,186865.345899999,363,E02000004,5b2b82be-c78a-4a61-bf7f-c63ca039918f
529645.1398,135944.955399999,364,E02006582,c26b5761-3100-4fda-9d3a-fb737aa07e92
382731.554,160870.139,365,E02006682,a115a1f5-c96f-48dc-bf07-02dc24a410c9
513183.8964,182911.1315,366,E02000247,7750e1a5-e519-4e34-9d4f-48a9a9843f78
439136.4881,140842.2611,367,E02004821,0a70a8f9-489f-4f48-a7a2-96c11559ef41
371121.8881,128394.4164,368,E02006079,bd193531-6ed9-4c8d-9ab3-87c1713d8922
442654.121,111028.9407,369,E02007075,12add1ec-3800-499b-9dcf-21bf43579744
360359.8369,169026.3605,370,E02003058,5bceb946-1b10-421d-88ea-60a4695e7c86
296463.2268,112910.5505,371,E02004167,2d08e5c5-8d85-4fcf-928a-723222a6d593
485932.4898,155616.1449,372,E02004807,c951ee2f-8ef9-4c17-8f06-39608aec37d4
284798.6551,57714.8894999996,373,E02004192,caff509a-d1c4-4508-9b96-6e421c674c25
523597.2499,177351.795700001,374,E02000389,c3030fb7-e6e9-4105-a17d-eb20142ec33e
524135.5751,165038.717399999,375,E02000848,55d28056-e6ca-40dd-a897-4c7ac66179f0
511074.8403,160549.2719,376,E02006333,12b88df9-3d1f-446a-bd9b-8a04ba2e4d91
410725.6856,279965.4344,377,E02006807,99db12bd-0cb5-4faa-be97-2f30f50cdfa9
505273.6413,190414.938200001,378,E02000496,97a4a5fb-2faf-403c-8c56-c0475fe6dd01
510138.3744,166428.9789,379,E02006323,c6952551-1811-4fab-aa64-533469b87887
525785.6558,178818.9647,380,E02000589,0971474e-1361-44fa-ab4a-e4733d192dc5
514385.5691,143453.350500001,381,E02006373,383e53dd-719d-455f-9282-1be42fa29aeb
293646.3024,93037.7627000008,382,E02004154,0eb65e4c-3ffd-4b08-b472-53cb79544e3a
248155.8758,67322.8685999997,383,E02004235,173e8388-4051-448c-a393-f0da34a359cb
408348.5305,108429.1065,384,E02004245,fbb93ecc-189a-450b-8794-2263bedbd974
524240.5689,168037.3928,385,E02000709,c68150a1-d222-4a37-80af-6f2392904a0e
512453.2503,172415.1845,386,E02000551,b9e44be0-a600-4deb-8821-1a6e0bbffd73
517466.3347,178855.8945,387,E02000276,9fab12a8-f808-4b6e-b755-dec48bcae9a0
501466.4255,136535.5921,388,E02006453,7a84319f-d11c-4167-9bcc-46fbf5f8c2df
561930.5303,100253.6916,389,E02004362,b4d5aff1-3a15-4b42-b81e-87279f51e001
532338.4128,168154.922499999,390,E02000203,1d20c86b-ad35-4430-b33e-0c409ab42100
477981.8749,127901.8871,391,E02004706,26635c74-1f80-4f23-81da-4fba2e9dc183
525093.2289,187326.072899999,392,E02000061,467f1315-874d-4416-b287-a98ff390a32f
415975.2625,183073.4472,393,E02003235,aea4555c-476e-4413-8124-0de3d723f90b
253114.3011,56316.9454999994,394,E02003140,65201f20-23be-477f-88ee-0c0a30b995a4
312721.4629,89480.1593999993,395,E02004139,f8dfc436-d081-4060-8b95-0ba842bd5931
549576.538,183625.346100001,396,E02000021,de03d62e-00e0-48ad-8534-813677349e4b
538380.9964,175039.8879,397,E02007009,ade3dc18-99cb-49a8-8379-1a67593d51e9
511341.249,183050.8484,398,E02000246,5406a692-1484-407e-85d7-36f8f9d71e40
539618.3474,178216.7224,399,E02006930,9fb888c6-0cc2-4587-b424-ae71037f0baa
517877.7888,167415.0164,400,E02000608,105a194a-79c3-4bef-8c45-f06a34494d57
534960.9755,184967.7796,401,E02000361,ef301cf5-7bf3-481a-b8b9-7f8701123466
567963.8902,155103.487199999,402,E02005155,540a50f1-1570-4c28-a746-3a14eb3d60eb
539782.5469,172463.8476,403,E02000678,eaa53c22-977c-4006-861b-69b632463c46
474568.8032,123117.247300001,404,E02004708,8fd7b0de-2507-4d34-8547-aad1291e1f0a
560265.2916,103056.525699999,405,E02004357,58368ab0-68db-4bf2-b026-07fa218c16f4
543629.8252,188781.429199999,406,E02000765,caad11e0-8da7-483c-bb1f-562c1011ebaa
513133.166,173525.976399999,407,E02000796,a0790168-fe65-4114-9357-dd4c924e51ef
613265.6284,159562.105799999,408,E02005021,c8f2beb6-8076-4f4a-9c3d-a7aed75272ed
412532.5134,283578.627900001,409,E02001915,48b88b06-1376-4e4f-8920-9a5d3b82c8f4
518399.9431,166944.7926,410,E02000610,f4a99f2a-cdb5-4894-b831-9eb93baa4521
559504.8383,109055.2949,411,E02004419,f1e1b7ac-1b39-4aea-a412-2699f2f978df
465805.4218,111438.229699999,412,E02004842,354034fa-c9e0-4f63-942c-b4ae5aae083d
515635.9234,177115.791300001,413,E02000534,aef6f947-86f6-42e9-bd9c-ce50da226647
621177.6769,139584.8989,414,E02005103,bdab0c04-8272-44ff-a96e-bbe028570cef
536170.1851,165491.9649,415,E02000219,72a2d6ac-5ad0-4aba-8667-95bd5240653a
531792.0604,105606.8303,416,E02003505,2b01978c-7365-4884-9b62-a979b8552169
483968.4981,146960.687000001,417,E02006441,9667ce8e-d123-440f-a0d6-3101fe01d246
539393.4012,175612.230799999,418,E02000661,6560b1c1-9da9-4561-8790-36d2b9e7f8c5
360888.1388,113122.0375,419,E02004270,a7e9007f-ec67-4071-ac7d-e106564bf8ff
511264.6734,164203.9571,420,E02006330,958263df-8e7b-47fe-8038-e72e346f776b
553090.3393,189434.804,421,E02000475,5c038f6b-58a2-4bff-b22f-0d854f5bc073
448708.868,95082.7292999998,422,E02003582,676c5dfc-6dff-41a9-a180-23e6fb01a4e7
538141.029,173771.937000001,423,E02000670,50abc9f1-1830-40ad-880f-58f83d6d0316
242591.6056,52845.7620000001,424,E02003903,e0674cf0-5b84-4fe0-9e5c-8d698f2a7059
320284.1579,125419.422900001,425,E02006106,2f1a6b3a-4e5a-4d25-95ee-424cb0608493
574595.4883,151382.234300001,426,E02005083,70334382-e7ae-4502-90cd-ce2e616cfbc4
488152.7032,168848.401699999,427,E02003357,1509800c-5095-4fa2-a62d-788f787144ee
531969.8419,105104.6678,428,E02003512,1a9a8478-a7ee-463d-82ff-5d9d10492dcb
524028.8592,177738.2585,429,E02000387,5633dfd5-3165-492d-871c-b78de10d31b9
405497.2352,93604.2960000001,430,E02003200,c4e10d60-b0fb-4dc9-83ec-4403a6ef4289
364165.0635,175331.4572,431,E02003029,83d7a45c-ee79-4988-a623-cc04c77e9739
479806.8237,170111.9438,432,E02003448,0c7378da-152a-4d43-8b2c-d53c80e47f51
401680.8332,92444.5515999999,433,E02003205,0aba726f-f2d1-4760-8695-46520254f3e3
315664.0283,99865.0526999999,434,E02004131,0979b5e2-316b-4ac5-b5f5-674b57a558ec
547987.606,184014.968900001,435,E02000019,09d9e867-3811-4bad-837d-9fbcb170377e
531159.7915,189964.237400001,436,E02000412,111625b7-424f-4d31-9138-685ba9532089
521749.2448,174329.148600001,437,E02000935,3ab94e5b-cefd-4bc2-8927-40f437cea1bc
347023.6118,93548.3551000003,438,E02004274,5dc14bf6-7925-49a2-b6fc-f5b6d330a0ba
524352.5494,179522.215299999,439,E02000585,572ee05e-a30e-4393-a99b-0a22422fab94
459901.5924,100404.5647,440,E02004747,3d861827-d0a9-433a-9d30-ce8bd55e26ef
611507.6438,166344.8905,441,E02005016,1b8fa4b9-6062-40d3-b973-53eb2d59ac31
535880.2626,172381.460899999,442,E02000679,8eb8e265-5ae2-459f-9f7b-248616b4b61f
409560.2745,279818.5822,443,E02001941,125f4584-0572-47a3-9a50-2b37acd109c7
517765.9746,184995.6567,444,E02000111,ad98cf1f-f234-46ef-9b10-07164e11238a
525712.4378,178219.059699999,445,E02000593,7a90ec57-7d1d-464f-8412-ca37f88c92ce
337004.967,201040.5013,446,W02000341,199c5819-c372-4c28-a2f8-300c40a5e23f
460268.1163,101707.106699999,447,E02004743,e54e66f1-eb89-4b5b-8a78-9edf1afb82a7
544722.5092,101227.207,448,E02004386,fe4a514a-7a11-4a1e-aad4-4cb04ea08102
559091.7667,110538.4692,449,E02004417,acb7f892-b0d8-4449-a8ed-182e60744a9b
412071.9671,285944.4902,450,E02001892,3570ef46-f92e-4e3b-b333-19882d512953
535651.5046,170567.5973,451,E02000130,1f41acf4-8d97-4d42-852b-b8bdf43cc401
543244.1916,180021.2103,452,E02006998,f0e31929-b682-4e7f-97b8-985af5b2b96b
484185.3816,136016.8002,453,E02006838,febe03ec-d3bd-4d4d-a649-e8d40bd9ae90
578398.4567,143647.4528,454,E02005086,56598576-f2ec-4517-8b13-a7d9270435b1
168366.2295,34588.3268999998,455,E02003926,e18d476a-edfe-4c23-a743-d5d5e31be255
577819.7252,172757.116800001,456,E02003316,43f3ae3b-130a-4d2a-bfe6-47bb0e36d84b
540288.5302,183913.3213,457,E02000729,7ee60520-f826-41be-bc24-413ee377b8b2
318894.4257,211897.348200001,458,W02000315,cb1fb4c4-d658-48b4-9cc1-7d8361cdbc38
419626.7789,120792.528000001,459,E02006677,17237b55-0fdb-480c-89a9-6260d643e2d7
464476.1922,99703.8537000008,460,E02003541,260b5d00-b850-4ce6-9df0-b758f9402128
509584.5696,187542.6019,461,E02000500,992eec98-b293-40ca-a1e2-5d4d7e5db69d
481573.1843,152405.6854,462,E02004759,19bd673d-500d-48d5-90ea-821b275195bf
455476.7995,105945.924699999,463,E02004735,019d86d6-fc74-476f-a3ee-02b6db9d6e97
294029.7077,94255.2896999996,464,E02004150,745531d7-a482-45a7-94bb-da062f2d9dd8
527089.8964,181276.439300001,465,E02000974,2595bcfa-3a63-482a-b32f-2187f6fc7e5c
476312.8096,172918.869999999,466,E02003443,a65b692a-5ba0-44c4-8e6b-7be8b2a584ac
497327.5473,100472.793,467,E02006554,b29590d9-104f-47ae-96a5-a4ebafcc1cd0
527317.4766,135227.769400001,468,E02006585,3ba691e4-4156-4dc5-8984-5fd6c7475ac1
544430.151,191224.636399999,469,E02000756,d64e0dc4-fe1b-48cc-a23c-a9f468bdef30
364981.9997,168592.180199999,470,E02002985,320d6840-4106-4185-ac8a-eea10363b7a9
191004.3023,61372.2197999991,471,E02003953,45238415-63b8-47a6-923f-da9cfb9117ff
223426.7281,103258.293199999,472,E02003932,a1917fe7-c4ce-4930-83d3-de90e2b6a639
515786.4071,163596.8221,473,E02006331,c9297b46-c76e-4469-b9f7-19d9b3b5db8d
535884.244,197552.954399999,474,E02000283,d6fa79d9-8b2a-4b9a-b64c-26a1ad88fb5c
198048.504,59536.8818999995,475,E02003956,1c783d4d-56f8-46f3-89c5-9cf4b5d895d1
386619.5067,151502.572000001,476,E02007023,c1eb80ec-ca44-451e-b67d-422894f56111
537559.2919,178641.492799999,477,E02000894,8fbed35e-64b4-4bbf-9daf-6cbc5b003d74
528775.763,171067.7333,478,E02000958,f4b08435-83c8-48a5-877b-d166f6a3ea59
272710.8183,103446.762599999,479,E02004172,7ac58771-8e80-40d1-8ea7-4a10b92dff24
542743.2212,187772.0109,480,E02006924,4f2cef12-5a55-4dad-967e-9508605e8790
543217.5945,186819.5791,481,E02000779,dc441c74-341a-4f3d-bbb5-067622592adb
509549.0164,179026.4595,482,E02000523,baa8c91d-7e6f-4852-bedc-1ac84b9b0308
532679.4725,178250.048,483,E02000822,15a0e15a-23e9-4f5d-8c9a-4953db395a47
416220.0891,160383.7466,484,E02006636,09ee8a56-3b15-4c84-994b-28338dcc47f4
529266.5893,192262.7476,485,E02000308,6d75f1da-ce2c-40cb-97f7-091aeedbe20d
407343.6413,287856.746099999,486,E02001876,7e477c37-1f87-4213-a43e-de29193e9678
616697.8534,142327.439200001,487,E02005102,e00b7a21-d889-4bf4-a1a0-f559891ac677
524372.4111,178647.604,488,E02000383,1a7fea46-1de4-4703-87b4-fc9cf875f320
385447.4618,158349.2217,489,E02006684,74c3f7d6-fce3-4f83-ab05-6e439c322fcd
309439.0814,99439.4635000005,490,E02004132,6dbb2b1e-6c5b-42ca-8c93-1530951c24d5
531327.6279,106664.334899999,491,E02003500,a0ff0dd0-e0b9-461b-a7fc-21337e5178c2
447991.9973,122414.699100001,492,E02004838,4e3a6df3-2510-46b7-9fe4-835decc77b4b
378911.049,148927.732799999,493,E02006049,01889502-5703-4ce0-8f6e-abf756e64b9e
388925.3978,106950.360400001,494,E02004261,01c6deab-5be8-4844-93e0-39b81d818004
534090.318,190293.821,495,E02000408,ec38fefd-0ca1-4e20-aec3-3bfa65366fb3
411357.7449,299198.513699999,496,E02001828,74bb0d7d-52ce-4514-b04a-eb864208c02c
400170.04,170612.319499999,497,E02006658,5cc1d386-bbbb-4636-8e68-c07f7be44ef8
306457.6475,88472.1799999997,498,E02004141,5979f53b-ca2d-4de0-978a-ab828e49da5c
533555.5575,184726.965399999,499,E02007108,683239b1-4581-41f7-8022-bbe9fa8473f2
439647.437,114442.605699999,500,E02003558,d1413596-cf2d-4eb3-92a1-841a9be325b6
541064.5028,190411.923800001,501,E02000759,9126eb76-9dd6-4031-a474-2cb534cc9607
547901.9629,179345.4252,502,E02000066,82fd66f3-a6f5-4bc0-8883-b3900179351a
411003.5676,286122.385299999,503,E02001889,e5a36d33-9505-4905-96f2-3995ed890fe5
549913.9169,189498.891000001,504,E02000474,551f36cf-aa86-4171-a741-df9c969d44c8
521534.3951,178544.0266,505,E02000526,be26c358-5763-45a6-a975-a793834faf40
543835.9793,190295.804400001,506,E02000760,814b2fbf-924c-457e-bc2c-53bd94ec7bc7
524953.3904,188614.5921,507,E02000058,160c09b0-b568-4405-b187-cf88ca6e85ae
176039.6203,53817.3204999994,508,E02003906,94ac028f-9229-4976-a25f-b3a481927266
545277.2035,175267.475,509,E02000082,0e3f8061-a597-4862-b44f-de458067bd0c
473369.9158,169241.646199999,510,E02003450,00947a9c-3a54-492d-9909-a2586d4cbc87
532630.9334,174414.7479,511,E02000837,a4958480-aef0-4db2-9e1f-3fa3379955a6
546517.3193,183118.054500001,512,E02000023,25aa29f2-a231-450d-817f-845557d8712e
411148.3478,293402.0844,513,E02001844,0e6a4f70-2cfd-4f02-be03-85ab523e7477
533188.4571,189151.2106,514,E02000420,fb234da5-7e5a-4bd2-91eb-a7702654708b
375547.2133,166007.4243,515,E02002990,33c99086-5281-4e1c-98cc-f98d1a31ee25
438137.6108,116612.3793,516,E02004828,de71e381-ab8a-43af-938f-ea3eac5c2b51
464314.4335,151923.4132,517,E02004685,54a5d0eb-31fd-4654-8fcf-b8c6ffcc9701
571594.6662,158163.795600001,518,E02005153,549effa4-ff2e-43e2-b4ab-c63ce33b0837
358196.8918,171099.382200001,519,E02003050,c885005d-b596-4320-bb69-fdc250e61e23
295712.7347,94175.5832000002,520,E02004151,184874a8-6a38-4556-89ef-1586bc8c2541
466852.5435,174216.7598,521,E02003393,be871d2b-d3cb-428f-a878-918eae80bfd7
558474.7253,104897.689999999,522,E02004421,83916db6-6794-49d7-85ee-e6f89e502ea3
363640.2291,176203.860300001,523,E02003024,f21720e6-9493-42f5-8d45-bda355d16a7f
527325.7182,178625.417099999,524,E02000590,6d734451-851c-4f21-bc9e-9643b15fe2c4
541506.3652,177963.672499999,525,E02000324,73a48099-0359-4837-a61a-cbdc7ec62b91
516342.386,180214.7827,526,E02000265,4fbee3f2-0762-45b4-968f-29ca0e374dba
465073.3863,105872.9912,527,E02003525,94f36a4e-7ae0-46b6-b7dc-827deeb8b2cc
326454.829,204302.0864,528,W02000324,b93ae4ad-6042-447b-8352-74eff511cc7c
167541.2165,41589.3535999991,529,E02003922,09392e9a-615c-4a3a-8a44-12d215e66daa
518382.5058,169965.2667,530,E02000601,5e4b58d4-0d76-4303-8c64-4693076dd717
344303.4223,109263.679199999,531,E02006095,62bfefe9-a2a0-4d56-8a5e-fd113d172154
251484.4311,69949.1344000008,532,E02004234,11a2f447-ee61-46b1-a5f1-6675a75f369d
527526.872,174491.1304,533,E02000937,bc80130f-4a14-4a20-a6d7-8b89a31135ec
472275.0115,106512.955399999,534,E02004775,5fdacaf8-a4b8-45ba-8b24-494920ddae72
531149.755,169407.6132,535,E02000196,3a70d4da-ac68-4765-a4a2-373c9ec6fd03
608744.4702,127871.683,536,E02005112,d3262f6d-2551-424d-be1a-ad4395a86942
365287.9877,177799.262700001,537,E02003109,6c1e00f4-f834-4450-b8b1-15d217341b53
525400.0181,106322.1537,538,E02003502,38c8845a-e5d5-40a7-af26-a332612c0233
407206.4338,94756.7851,539,E02003178,17ac8f5a-3260-4913-9e6f-5d89419b7664
629615.9174,144137.924699999,540,E02005050,7979d705-bbde-4ddd-bf1a-ca6daeee2400
546216.6421,186945.1897,541,E02006800,55ef3abf-65b8-4fca-bed8-f288919a7182
501444.6167,178569.460100001,542,E02003419,abdd8f4f-8542-4061-8680-936fa3641103
526432.0002,190622.886299999,543,E02000050,28c71968-1e35-4709-80af-89206384374a
572027.4947,127105.232899999,544,E02004392,3d16bc72-ac23-4a8b-a177-a93f7991a53f
415283.7863,185058.517100001,545,E02003226,a52973b1-c70f-46ba-95fb-4d1624f99658
446983.023,130263.7327,546,E02004833,d90fa13b-87d4-4ef7-a240-3c82a3ce596c
221631.1089,106307.6722,547,E02003931,3413fc9d-b15a-495e-a237-7bacb188f7ff
553510.6532,172063.5065,548,E02005038,d6ef91d0-5a36-44dc-9e96-6a65a2e630ec
410590.7719,287142.179400001,549,E02001884,6ed2fd13-9f69-403a-b0a8-4db206c7568c
463900.0553,170940.7842,550,E02003375,87963aca-f998-46ae-8e87-5d892bd679af
273557.2719,44252.1897,551,E02004198,70d82e1b-e67c-4402-9b9f-7bf046776943
555103.8274,186651.212099999,552,E02000485,2bf2e761-d84c-4237-aa5d-42aff3ae7d39
534298.3096,155567.222999999,553,E02006431,7efdce38-ab42-4a8d-81ec-d442e2e8dec2
529604.0892,188201.6614,554,E02000429,7eb5677d-4ccc-4c59-af55-818349a1dced
291278.8309,66989.9541999996,555,E02003154,3e30fbdc-4bd5-49e3-a58b-0016cbaf6797
331296.3159,137506.3946,556,E02006068,1ce5dc16-b33c-4621-8dc1-0b9b7d89ac36
558926.942,100631.8007,557,E02004361,b7f2a8ba-527e-4126-8291-15f6fcdefc69
418668.3285,98245.9483000003,558,E02004794,2f1d5567-c619-4b6e-97a4-dd02ee7c5fc8
528556.1806,186514.727299999,559,E02000166,3b5b6be6-cb38-4546-b351-ede9b89f1545
522787.4638,168013.3103,560,E02000708,30ae46c3-469b-4c88-b2f2-f653cc4481b9
484060.5949,131716.792400001,561,E02004705,39aecca1-3208-4f33-a551-22a4ddc13809
507123.1663,179513.517999999,562,E02000521,6566395c-10ce-41fc-b419-1de912e78681
517402.8856,177870.1302,563,E02000531,10fcb7c3-51fd-4a71-9e46-be0c3b3bbc7b
534409.2828,167431.804400001,564,E02000207,fd92eb4c-510b-47b5-a199-5b1bcc98e638
263687.9132,51162.1342999991,565,E02004196,eb52fa8d-30df-4710-9733-de940a97fce8
519980.2534,168929.4669,566,E02000603,c4f475d4-a249-434e-a8c6-daada219c112
353480.1891,192526.4398,567,W02000343,9a2a1b32-c33e-48c2-a757-b0969d1d68ed
370807.1759,183109.345100001,568,E02003096,0e0fa7d0-f50f-4ef8-8a9e-236aa17ac5e2
412646.8604,298918.3334,569,E02001829,fdc4f002-a5a5-4f5f-bdd3-1da157b2174a
383369.6612,169860.4476,570,E02006659,aba99323-f292-4af4-9c60-27fce49ea626
525297.225,135002.0613,571,E02006586,5b745a09-83cd-4b87-986b-1dd95b856652
351620.192,164659.512599999,572,E02003077,16871c98-aca3-4651-a1a2-bec7e9e75ab9
459667.9577,91697.5320999995,573,E02003587,9bb43a3f-95b9-40de-893e-951dd2ec2cf9
199978.5868,46721.9068,574,E02003964,eb3ea0f8-f759-434e-97bd-460995b1a1d9
460805.184,99265.8238999993,575,E02004750,b11677ca-9b26-4624-bd1e-66e519b0d27e
352416.8318,175669.9155,576,E02003068,65149348-730f-4533-9bb5-1f538dfbeb1d
522264.4575,173452.010199999,577,E02000945,30faf4e4-d2f4-4889-851e-4bdfe026b8cf
403612.287,282189.7961,578,E02001925,b409ca90-f923-405d-9bba-d335df147962
530994.958,182004.5384,579,E02000192,9d17bf3e-93e2-4f5c-beca-3fed9d276cb9
412135.2969,188862.5285,580,E02006847,4a990fdb-f11c-4f5b-9737-88c5f5a0e5f6
508298.7793,167313.9494,581,E02006415,973f1995-a57a-4307-80c0-643ae58cff92
535275.9191,198953.334100001,582,E02000278,97716d4d-06cc-478b-b4a4-469e6e0c5ee4
518580.7571,182520.561699999,583,E02000248,dc48f30d-8799-45fd-9fe1-d29e09460198
