Scenario (Short Name),Licence Area,Substation Name,Supply Voltage (kV),Voltage (kV),BSP Group,GSP,Substation Location,2022 Thermal Demand Headroom (MW),2023 Thermal Demand Headroom (MW),2024 Thermal Demand Headroom (MW),2025 Thermal Demand Headroom (MW),2026 Thermal Demand Headroom (MW),2027 Thermal Demand Headroom (MW),2028 Thermal Demand Headroom (MW),2029 Thermal Demand Headroom (MW),2030 Thermal Demand Headroom (MW),2031 Thermal Demand Headroom (MW),2035 Thermal Demand Headroom (MW),2040 Thermal Demand Headroom (MW),2045 Thermal Demand Headroom (MW),2050 Thermal Demand Headroom (MW),Bulk Supply Point or Primary,Scenario Full name,Output parameter,X,Y,location
LTW (DFES),NPgN,WILLINGTON,33.0,11.0,Flatworth,TYNEMOUTH,NE28 7HS,12.946758736624668,13.22342980840078,13.26758435454082,13.189114167987514,12.836372256001843,12.464914158387073,11.91438202914445,11.293546973328134,10.57521969093363,9.497350770963612,6.239128668672077,4.2359812871443765,4.46136645768015,4.844527042029966,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),431313.0,567700.0,"55.002890430560846, -1.5120040525084752"
Best View Plan (PS),NPgN,WORMALD GREEN 132/11KV,132.0,11.0,Wormald Green 132/11kV,KNARESBOROUGH,HG3  3PS,16.949448078530466,16.875326176721227,16.75008909051912,16.578987999764614,16.318206207554294,15.979399948937452,15.539332941245174,15.111004671994344,14.515733914309003,13.978660454039101,11.466364365812218,8.714873956229162,7.08310485771403,6.256390271497949,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),431336.0,464438.0,"54.07492259959957, -1.5225942604084106"
ST (DFES),NPgN,WORMALD GREEN 132/11KV,132.0,11.0,Wormald Green 132/11kV,KNARESBOROUGH,HG3  3PS,16.884114798027003,16.944665002682328,16.951985373272105,16.893121276856952,16.755598144433407,16.55124035819082,16.283635510628585,15.936693144181202,15.618358899472799,15.224753487543978,13.18104951444369,10.0633737128238,8.44859356855315,7.159913881368993,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),431336.0,464438.0,"54.07492259959957, -1.5225942604084106"
Best View Plan (PS),NPgN,WORMALD GREEN 132/33KV,132.0,33.0,Wormald Green 132/33kV,KNARESBOROUGH,HG3  3PS,26.154871035802223,26.143663902654026,25.99371993653501,25.718324909926274,25.084280755141123,24.12287111961877,22.76579422204567,21.40048913562297,19.46694443277822,17.586344715618274,9.12252385097944,-0.892227190196607,-7.556826429282381,-11.48720675283964,BSP,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),431336.0,464438.0,"54.07492259959957, -1.5225942604084106"
CT (DFES),NPgN,WORMALD GREEN 132/33KV,132.0,33.0,Wormald Green 132/33kV,KNARESBOROUGH,HG3  3PS,26.457859917480356,26.77790238042857,26.73389358555439,26.522394037685785,25.92354747486607,25.274603563371507,24.4394476236898,23.301566177943293,21.97236878025644,19.900673935069292,10.590845979351215,0.12403922290646108,-4.58444692908526,-6.257331075478277,BSP,NG FES - Consumer Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),431336.0,464438.0,"54.07492259959957, -1.5225942604084106"
Best View Plan (PS),NPgN,YEDINGHAM,66.0,11.0,Malton Grid,OSBALDWICK,YO17 8RR,4.994476224559186,4.989239286820217,4.973813818601748,4.952373260069846,4.910132530500623,4.851884909831674,4.773612280904263,4.72468932396696,4.622776790886401,4.534772723588044,4.105368329323481,3.6248191667021965,3.3108737672394053,3.1162109562980307,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),489900.0,478100.0,"54.190796506987894, -0.6237072350076726"
ST (DFES),NPgN,YEDINGHAM,66.0,11.0,Malton Grid,OSBALDWICK,YO17 8RR,4.970050324164147,4.983232181878089,4.986589176069475,4.974671319316037,4.946958074818759,4.9063518281475815,4.85328047115086,4.785565114018306,4.72102585171979,4.636285996125533,4.206186590535243,3.540398434225641,3.219582234218926,2.9830152352644568,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),489900.0,478100.0,"54.190796506987894, -0.6237072350076726"
LTW (DFES),NPgN,YORK UNIVERSITY,33.0,11.0,Melrosegate,OSBALDWICK,YO10 5ZF,12.174779670539131,12.443466097315707,12.632309576477661,12.785555550195916,12.870395486074973,12.943583249528313,12.976947049556056,13.00361585657624,13.013436475236595,12.769178454393245,12.099722198617732,11.599046346887846,11.718289121592731,11.92806922283701,Primary,NG FES - Leading the Way (DFES NPg regionalised),Network Capacity Demand Headroom (MW),462825.0,450765.0,"53.94918109392312, -1.0442324602331823"
ST (DFES),NPgY,ELLIN STREET 2,33.0,11.0,Sheffield City,SHEFFIELD CITY,S1 4QZ,35.60329117523173,35.652616532752965,35.6903437614898,35.71603398577421,35.71780292980122,35.71079727945235,35.69804812889663,35.680000384399584,35.65733677337597,35.61196808061252,35.389979590484884,34.77631172590351,34.28715108523936,33.82324697258881,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),435042.0,386430.0,"53.37357349052697, -1.4747649732031634"
ST (DFES),NPgY,ELSECAR,66.0,11.0,West Melton,WEST MELTON SECTION 3,S74 8AU,14.304268455947444,14.374028384796974,14.386346685332214,14.337259504973572,14.200698910426032,14.004115616467992,13.766467361655442,13.494183229734052,13.178253714639679,12.79927906796962,10.890135988673649,7.785267714585068,5.857490262812,4.095600865346682,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),439030.0,400133.0,"53.49645788689748, -1.4131329862953175"
ST (DFES),NPgY,FENTON LANE,33.0,11.0,Bramham,FERRYBRIDGE B,LS25 6EZ,16.126643104333596,16.13665940670134,16.13997908957682,16.13706620720557,16.12401712990691,16.105361957593644,16.082789403173063,16.056621777355268,16.02683478681199,15.959881156929322,15.651733740696997,15.167693630120983,14.806070497562793,14.446801952383845,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),450881.0,434445.0,"53.80382248157687, -1.2289031909739805"
ST (DFES),NPgY,FIRTH BROWN,33.0,11.0,Santon,KEADBY,DN16 1XP,17.82444586742013,17.837015021592478,17.837714840360828,17.826089669142643,17.79678098752606,17.755970922000596,17.703059395609834,17.63717776751875,17.555764545839494,17.430914701195825,16.75409340857574,15.895058143619345,15.602162973863027,15.582127536639124,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),493096.0,411979.0,"53.59612544038585, -0.5948146042313717"
ST (DFES),NPgY,FLIXBOROUGH,33.0,11.0,Scunthorpe North,KEADBY,DN15 8RR,6.336930207882361,6.384069910313684,6.409986771694669,6.41134191566114,6.361507848142065,6.288601161223081,6.200102190089488,6.098175016790641,5.982190858121399,5.78285487438551,4.788299078742288,2.909333175857938,1.5515533558739136,0.43718450040321954,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),486421.0,414366.0,"53.618716278117404, -0.6949813457936642"
ST (DFES),NPgY,FOLLY HALL,33.0,11.0,Saint Andrews Road 132/33kV,SKELTON GRANGE,HD1 3TF,12.653909148174469,12.769395381387874,12.855179108622254,12.910153495440275,12.907703555090716,12.881564188980452,12.840380307474915,12.785993047970779,12.718547869563558,12.595328819199155,11.994018654660012,10.646119103849653,9.629131481916971,8.61750584701912,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),414097.0,415790.0,"53.638440286334145, -1.788265334947787"
ST (DFES),NPgY,FULLERTON ROAD,33.0,11.0,Templeborough 275/33KV,TEMPLEBOROUGH 275/33KV,S60 1DL,15.546161302776012,15.583772666482858,15.601312724605137,15.598508303413576,15.563466258879467,15.512624345385792,15.450135593779338,15.376573069969837,15.290503118858492,15.157950791481392,14.49425484844811,13.508518373872153,12.860617670077255,12.27338397361734,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),442186.0,391235.0,"53.41624044669604, -1.3667531561235717"
ST (DFES),NPgY,GAISBY LANE,33.0,11.0,Bradford,BRADFORD WEST,BD2  1BB,10.48623283273339,10.67173411932929,10.769539261945802,10.781840632286746,10.67364692755579,10.505349571076797,10.292313987808923,10.03708445854126,9.731632317501157,9.347867536545502,7.290059105172439,3.4462625481101092,1.0462658108252718,-1.10456201382965,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),415619.0,435976.0,"53.81982884474173, -1.7642344226419144"
ST (DFES),NPgY,GIBSON LANE,33.0,11.0,Hull West,CREYKE BECK,HU14 3HH,7.346941748377246,7.447694766456541,7.4679389533845395,7.404532413985711,7.226679970890952,6.9750040885326925,6.6668557295529,6.308677776518749,5.886803182181474,5.349173502175734,2.52895341142262,-1.899247392939671,-4.423370195532762,-6.377981639118804,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),496931.0,425974.0,"53.72117944116694, -0.5325279290092598"
ST (DFES),NPgY,GUARDIAN GLASS,66.0,11.0,Camblesforth,CAMBLESFORTH,DN14 8GA,24.824196982920704,24.828838049626754,24.829971673450267,24.826698245314763,24.81062898357991,24.789630876281706,24.7651234014701,24.737054227656653,24.706823358347364,24.65672198800415,24.440617333573833,24.079982755828635,23.807645291415117,23.55011236220557,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),472243.0,422459.0,"53.69358867060631, -0.9073953927887938"
ST (DFES),NPgY,HACKENTHORPE,66.0,11.0,Thurcroft,THURCROFT,S12 4ET,8.013071645696392,8.133315664406235,8.164533304883713,8.107116557829864,7.940621849519573,7.6959414305470375,7.399257896846574,7.059031061959288,6.656388539101442,6.163684141387442,3.630071069589878,-0.6815757517221464,-3.39975678707453,-5.656284251389671,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),441077.0,383927.0,"53.350642950481266, -1.38438542518469"
ST (DFES),NPgY,HAWORTH 1,33.0,11.0,Bingley 132/33kV,BRADFORD WEST,BD22 9EP,23.75768859152841,23.853061830271535,23.903043038211088,23.907910386097065,23.848247639098272,23.753690188473435,23.63247930440997,23.48499670059641,23.307704912577165,23.081542585233183,21.878454444808202,19.952325966883365,18.90359351591824,18.005023026238092,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),404122.0,438012.0,"53.83834393335058, -1.9388434077517027"
ST (DFES),NPgY,HAZLEHEAD,33.0,11.0,Thornhill 132kV,ELLAND,S36 4HG,20.10184597352955,20.120325254386813,20.133981085371232,20.142327990488102,20.139202411750528,20.130960015347224,20.11925420654729,20.104224470479323,20.08609972047464,20.046567923993628,19.843779920408846,19.46001957616336,19.197705946353697,18.991065034224544,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),417711.0,404892.0,"53.54037814839399, -1.7342208941173505"
ST (DFES),NPgY,HEMSWORTH,66.0,11.0,Ferrybridge A,FERRYBRIDGE A,WF9  5BZ,-0.6021488539979156,-0.6054190543305538,-0.6456237805862273,-0.7284273535265982,-0.8717859240336256,-1.0670068943610183,-1.303030768580344,-1.5784540995398721,-1.9039993208991035,-2.3135247191963746,-4.42953379431081,-7.721588005889458,-9.569292133534397,-11.09334787439376,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),441724.0,415623.0,"53.63547219354274, -1.370463246046328"
ST (DFES),NPgY,HESSLE ROAD 2,33.0,11.0,Hull West,CREYKE BECK,HU4  6SP,16.04838660913859,16.08814485118407,16.117091683471784,16.13546636647439,16.138433522788254,16.134985644737096,16.126389461933336,16.11277894714084,16.093461957166213,16.036523857180182,15.722418502682846,15.269615669603036,15.03481353595097,14.897431034436394,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),505922.0,427038.0,"53.72899355952191, -0.39596539123283914"
ST (DFES),NPgY,HOLDERNESS,33.0,11.0,Bransholme,CREYKE BECK,HU9  4AU,11.513315382304953,11.558607389036727,11.53071817876174,11.426017763396429,11.21157546940798,10.910795488700103,10.54568480529052,10.119744793993119,9.619057727009762,9.004329021375103,5.885372542375702,0.25421681562416865,-3.4551666293544585,-6.822135268523322,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),514377.0,432251.0,"53.77404351189457, -0.26594293974626065"
ST (DFES),NPgY,HOLME UPON SPALDING MOOR,33.0,11.0,Beverley 132/33kV,CREYKE BECK,YO43 4BX,13.65433679318872,13.67406197990329,13.672119301317952,13.64734015418191,13.575854768902047,13.478291192176874,13.359895161862305,13.220956565894248,13.062319741959993,12.845490184720045,11.792628944825696,10.12926937214847,9.274634252618895,8.620351419361873,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),479395.0,434577.0,"53.80144514549848, -0.795998317239187"
ST (DFES),NPgY,HULL EAST 33/11KV,33.0,11.0,Hull East 132/33kV,SALTEND NORTH,HU9  5NP,9.911329059242327,10.003796236025906,10.024919483777127,9.969835123553406,9.803196118290241,9.566723287702807,9.279670440362516,8.949476572844906,8.56387949014001,8.079677226536642,5.581990887642963,1.420300533923136,-1.0819691629703136,-3.128370772331614,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),515204.0,429459.0,"53.74877857071812, -0.25444122451309736"
ST (DFES),NPgY,HUMBER ROAD,33.0,11.0,Immingham,GRIMSBY WEST,DN40 3LZ,16.18224232757685,16.19831562027165,16.21489416635697,16.231811488593095,16.24769365469936,16.263671216884102,16.27977099482363,16.29594186525035,16.312332083827993,16.29377726554842,16.214879003553264,16.100974777672874,15.982017203067812,15.855857599261753,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),518118.0,416686.0,"53.633377825810925, -0.2151352525385804"
ST (DFES),NPgY,HUNMANBY,66.0,11.0,Driffield/Beverley Group,CREYKE BECK,YO14 0JY,17.134882597983744,17.18632977513495,17.205299365953866,17.191321559342654,17.127585651237858,17.0331708548064,16.910089960609994,16.75815318553897,16.572542533354735,16.323366033972203,14.957228895951909,13.168620465940815,12.603602971484106,12.465949641054397,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),509302.0,478289.0,"54.188731973366224, -0.3264149919776921"
ST (DFES),NPgY,JARRATT STREET,33.0,11.0,Mallard Way,WEST MELTON / THORPE MARSH,DN1  2BS,3.2495639223783463,3.3168743286380007,3.356369454926323,3.3662314667843702,3.31448693328068,3.238855497137422,3.145788777961908,3.0354710978342254,2.908802343819076,2.6766221177830154,1.542295939867607,-0.47061724880548894,-1.9740511537730114,-3.3141876625331967,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),457737.0,402696.0,"53.5177762121655, -1.130703584894247"
ST (DFES),NPgY,KILNHURST,66.0,11.0,West Melton,WEST MELTON SECTION 3,S64 5TL,12.410027764229302,12.488324755863232,12.450651662625681,12.294007381547264,11.977456153371737,11.546851154732128,11.027282067477149,10.420051724678206,9.70268806523545,8.826037480677211,4.26756402530572,-3.076865254579083,-7.50837223214144,-11.174153855645486,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),445446.0,397004.0,"53.46782137325426, -1.3168773690483593"
ST (DFES),NPgY,KIRK SANDALL,66.0,11.0,Doncaster B/Thorpe Marsh,WEST MELTON / THORPE MARSH,DN3  1QP,14.859537920100905,14.900653933660873,14.891653552651583,14.830530205769563,14.696225857365727,14.506430812649949,14.276459189712783,14.011858077843382,13.699557725690253,13.316200635632029,11.244158028397425,7.66730586566657,5.536370395926362,3.922699850484083,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),461302.0,407300.0,"53.55875033940812, -1.0760449101282803"
ST (DFES),NPgY,LEA ROAD,33.0,11.0,Blyton,KEADBY,DN21 1ND,3.2557392838095947,3.307309648514847,3.3307326740203678,3.3236728553473487,3.259426325160854,3.1678587966842855,3.058569917353738,2.9342401030448766,2.796543807675137,2.5919546505520614,1.6601118141909605,-0.038444943301930934,-1.3373859708655402,-2.6178888195429586,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),481608.0,388920.0,"53.39082110109327, -0.7743376190706338"
ST (DFES),NPgY,LEEDS ROAD,33.0,11.0,Bramham,FERRYBRIDGE B,LS22 5AA,1.4587285614542989,1.5108679185281897,1.5349846240562073,1.5292720326262828,1.4785533619064983,1.3958302466433175,1.2874366183352333,1.1545722185080844,0.9934062508812742,0.7777578779329852,-0.3412493769661946,-2.193538102191983,-3.17687324916208,-3.9666001979761027,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),437938.0,445315.0,"53.90261771046957, -1.4240781714253814"
ST (DFES),NPgY,LOWFIELDS,33.0,11.0,Brighouse 132/33kV,ELLAND,HX5  9DE,14.534571857301216,14.567921535784857,14.599422454057866,14.628213660081258,14.647889300156544,14.664717045511138,14.679353159117255,14.691835190995612,14.702824792978852,14.690894673430414,14.63291784517845,14.527319689616194,14.49067489838415,14.489579116026501,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),411274.0,421697.0,"53.69160089434916, -1.8307491376462075"
ST (DFES),NPgY,LOXLEY ROAD,33.0,11.0,Neepsend,NEEPSEND,S6 6SJ,6.033364756291997,6.050629200590051,6.06107815806705,6.064565453716759,6.057014681833741,6.042545380090195,6.022359374000344,5.99668195500259,5.964373036456215,5.916770494872768,5.656095062096147,5.223884017986094,5.038865855913722,4.926541267167364,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),429018.0,390510.0,"53.41060961500918, -1.56493198750186"
ST (DFES),NPgY,MANCHESTER ROAD,33.0,11.0,Bradford,BRADFORD WEST,BD5  0QL,14.873559170171546,14.938729737316683,14.991188048717456,15.028284920850485,15.025650902636432,15.008656875118268,14.980925403900482,14.942741799792495,14.895677791296087,14.803185026329814,14.35813412194903,13.494815846939657,12.980137638358057,12.604374315559541,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),416265.0,432582.0,"53.789304374396, -1.754599985281473"
ST (DFES),NPgY,MANSFIELD ROAD 2,33.0,11.0,Attercliffe,WEST MELTON / THORPE MARSH,S12  2DL,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),439450.0,384365.0,"53.354703269458064, -1.4087710575113925"
ST (DFES),NPgY,MARKHAM GATES,66.0,11.0,Doncaster B/Thorpe Marsh,WEST MELTON / THORPE MARSH,DN3  2FS,7.868445141269479,7.977721484500062,7.985659042744988,7.892302778129668,7.658037581249166,7.329096567724816,6.928505593217668,6.461715846104717,5.911710293178714,5.241794353481534,1.7575973380992274,-3.49536725659485,-6.50155746745537,-8.989169252780123,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),461517.0,404839.0,"53.536607841594396, -1.0732828655211188"
ST (DFES),NPgY,MARSDEN ROAD,33.0,11.0,Moss Road,GRIMSBY WEST,DN31 3SQ,4.657505845747766,4.766975888598525,4.854893609969599,4.920583553715099,4.949252769544813,4.9607412610050705,4.956675016299581,4.937002698054755,4.900021776492274,4.79194219228226,4.170076220975616,3.333429841803383,3.1390657619223017,3.1912842098246976,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),528788.0,410409.0,"53.57447754383244, -0.05645804532220782"
ST (DFES),NPgY,MELTHAM,33.0,11.0,Lindley,ELLAND,HD9 4AL,14.750059431486683,14.821262270182602,14.845689800863592,14.818793651420425,14.71484534397077,14.559943168326523,14.36629172933195,14.137603191961867,13.866087479430933,13.524969490106004,11.7715111006823,8.895923105820836,7.274863837945748,5.923159613411162,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),410797.0,411036.0,"53.59578817535735, -1.838338799405508"
ST (DFES),NPgY,MILLROYD STREET,33.0,11.0,Brighouse 132/33kV,ELLAND,HD6  1JZ,4.631206332207668,4.759731340674023,4.810604494760803,4.784770304919634,4.651281001100013,4.454919658356534,4.208423924348766,3.9139435844857235,3.559583996520441,3.1139072092580253,0.6915200639967853,-3.6224449262017693,-6.1311757075218125,-8.235326589697085,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),414628.0,422679.0,"53.7003447356958, -1.7799122782123171"
ST (DFES),NPgY,MIRFIELD,33.0,11.0,Thornhill 132kV,ELLAND,WF14 8NF,9.478946140252422,9.672519412681858,9.763795152583853,9.753694467765172,9.606583833074039,9.38261103102665,9.100637957706498,8.76499884398876,8.362594421694851,7.856965808303382,5.167226524107271,0.906186457029829,-1.4561154868710346,-3.4570536985862965,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),420462.0,419366.0,"53.67037278258963, -1.6917654007066145"
ST (DFES),NPgY,MONCKTON,66.0,11.0,Ferrybridge A,FERRYBRIDGE A,S71  4BG,6.176532118307385,6.2212726712601345,6.236711917903307,6.2193802551725135,6.15417421059702,6.056315092587026,5.940892391247598,5.813686532046519,5.6706989551947675,5.481917908402462,4.61257435822086,2.7893856256248863,1.258642948721164,-0.38564115365417884,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),437653.0,412587.0,"53.608493073661656, -1.4323933881057915"
ST (DFES),NPgY,MOUNT STREET,33.0,11.0,Bradford,BRADFORD WEST,BD4  8TB,10.691150611890418,10.793430261256155,10.877234153783462,10.93902907156896,10.94679134948557,10.934375114064796,10.907578479770706,10.866603480007013,10.813015419913606,10.691661520680254,10.064145096801752,8.639788380632558,7.675292063347479,6.95543903213062,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),417943.0,432500.0,"53.78851260143752, -1.729135242967514"
ST (DFES),NPgY,NABWOOD,33.0,11.0,Bingley 132/33kV,BRADFORD WEST,BD18 4AA,13.135603620394013,13.292363008848497,13.369478446243424,13.367882598088322,13.254671768205329,13.084594100872588,12.871898085288677,12.619725751790844,12.321353010318731,11.957288429808129,10.05016982372672,6.8116400701873125,4.889701115979442,3.185922732934479,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),412477.0,437529.0,"53.83387119389894, -1.8118976589129874"
ST (DFES),NPgY,NEW ORCHARD LANE,66.0,11.0,Thurcroft,THURCROFT,S66 9HY,6.534945287577951,6.578050884455596,6.592809919666834,6.5748990462968315,6.499070268831112,6.389360561319961,6.260210538972721,6.1169847803537,5.955330324685324,5.730507163573176,4.596178600303318,2.1478874215642847,0.2564933952761024,-1.4298925907164666,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),449710.0,389743.0,"53.40217710497809, -1.253794670582071"
ST (DFES),NPgY,NEWHALL ROAD,33.0,11.0,Pitsmoor 3/4,PITSMOOR 3/4,S9 2RS,11.567578040552188,11.667081414146615,11.750168712501148,11.814747047955915,11.836415116249274,11.841547392872137,11.83620902844044,11.821555764844373,11.798594175556998,11.71611092842597,11.316162555192085,10.37719214005337,9.710126613413353,9.136040414623702,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),437498.0,389429.0,"53.40036089905713, -1.437496903329677"
ST (DFES),NPgY,NINELANDS LANE,33.0,11.0,Whinmoor,FERRYBRIDGE B,LS25 2PE,8.727206977653212,8.896196031225124,8.971349832499126,8.952290227496466,8.79889779855449,8.56569844827112,8.271799015736937,7.920062066527429,7.498582487064473,6.963687127316106,4.133802978480855,-0.06365594132144636,-2.157806510674991,-3.879633033139747,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),441182.0,433130.0,"53.792860052353305, -1.3763375877952444"
ST (DFES),NPgY,ORGREAVE,33.0,11.0,Attercliffe,WEST MELTON / THORPE MARSH,S13  9NA,13.393549412476652,13.45911535053487,13.484520016874871,13.469556498378164,13.394289876460993,13.286058285303572,13.153991613883514,13.000000601986294,12.819599181336137,12.5918170526693,11.425576212922385,9.611602110010926,8.561487411061579,7.703504284261429,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),441857.0,386945.0,"53.37770796555781, -1.3722702620919696"
ST (DFES),NPgY,PARK STREET,132.0,11.0,Park Street,WEST MELTON / THORPE MARSH,S61 1TF,26.89114813140514,26.947463724749397,26.939991713843703,26.865192035168498,26.6952762164827,26.46622769040777,26.1774044731991,25.825389030073143,25.397923279908728,24.834257299343253,21.735439156766983,17.888398539465047,16.673181915826532,16.42377796420841,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),441698.0,393050.0,"53.432592321955696, -1.3738553604596957"
ST (DFES),NPgY,POLLINGTON,33.0,11.0,Kirkhaw Lane,FERRYBRIDGE B,DN14 0RR,2.629387133405829,2.6481354708462224,2.655057812138593,2.648845209183401,2.6146027192225043,2.569073679401944,2.5150553228642485,2.4532963523782705,2.3845640519877005,2.288254994151451,1.8214429918909953,1.0745754617213574,0.6125210024275027,0.272259512740634,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),462181.0,420890.0,"53.68078071571007, -1.0600686052014345"
ST (DFES),NPgY,PONTEFRACT LANE 1/2,33.0,11.0,Leeds East,SKELTON GRANGE,LS9 0JG,11.544679602063459,11.624032696379523,11.689194484751123,11.738868169661552,11.751845429586586,11.751264784608972,11.739754884824407,11.71598439336509,11.679288407015934,11.588602865160297,10.983566872414958,9.781061016190135,9.201612381696993,9.067908063485609,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),432389.0,432468.0,"53.78752978420419, -1.509878676403526"
ST (DFES),NPgY,PRINCE OF WALES,33.0,11.0,Featherstone,FERRYBRIDGE B,WF8  4PR,9.631270401910944,9.728471235072847,9.738159451852407,9.659269367515781,9.454235930658669,9.170489474667594,8.82519517393948,8.419775584544945,7.942705190358685,7.362098224836831,4.343913945761251,-0.4708078367576043,-3.119437093211044,-5.196254134490005,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),445048.0,422668.0,"53.69851448784072, -1.3191771499068983"
ST (DFES),NPgY,QUEENSBURY,33.0,11.0,Holmfield,BRADFORD WEST,HX3  7TJ,10.405946467623199,10.5602370589639,10.613699937639389,10.565868509039463,10.389132434321878,10.127714189980502,9.80215322111159,9.417069302952314,8.953848986853803,8.372419558306975,5.278346862302474,0.08333124987942853,-3.0181605035051433,-5.6954652982090295,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),411368.0,429418.0,"53.76099540628046, -1.8290448349625597"
ST (DFES),NPgY,RAWCLIFFE,66.0,11.0,Camblesforth,CAMBLESFORTH,DN14 8PQ,4.693290649410965,4.708235939057335,4.70890608118936,4.694803347680929,4.656914290527972,4.6041025137991936,4.5387588241249635,4.460550846204322,4.368809301545551,4.248705819409533,3.6369194777925316,2.6972024671773847,2.220475579360669,1.8407372176097496,Primary,NG FES - System Transformation (DFES NPg regionalised),Network Capacity Demand Headroom (MW),469810.0,421189.0,"53.68250598535017, -0.9445202893325166"
